consensusTime,searchTime,onChainTime,seqId,roundId,comId
7.313033645s,1.403094717s,1m46.374875738s,2362,0,0
6.312933359s,1.389463389s,1m19.322721562s,2406,0,0
6.041149999s,1.260340113s,3m10.810329195s,2242,0,0
6.407628133s,1.439719511s,9m32.300369003s,1700,0,0
6.163220566s,1.163993435s,8m1.549194991s,1821,0,0
6.093146556s,1.304713527s,10.671871008s,2502,0,0
6.275707453s,1.101696375s,24.152886253s,2484,0,0
6.391626134s,1.349855064s,10.373338092s,2501,0,0
6.270145885s,1.275447015s,24.158380463s,2483,0,0
6.46867524s,1.268069927s,23.959822056s,2482,0,0
5.646124282s,1.112758462s,4.42717193s,2512,0,0
6.364327597s,1.03394082s,1m5.142307024s,2430,0,0
5.92822655s,1.272545459s,5m36.460760265s,2040,0,0
6.763755509s,1.252956878s,5m7.699381862s,2078,0,0
6.288115613s,1.278206509s,2m56.843978334s,2264,0,0
6.209554195s,1.212359578s,1m19.425501988s,2407,0,0
6.560805572s,1.139592587s,4m47.060605387s,2102,0,0
6.472964141s,1.131338725s,23.955063509s,2489,0,0
6.758833687s,1.333772926s,3m30.657389799s,2219,0,0
7.211200883s,1.384915521s,6m30.799554338s,1957,0,0
5.973796344s,1.17414489s,4m13.341265137s,2158,0,0
5.719388747s,1.001997932s,17.913881205s,2493,0,0
6.107056609s,1.420910063s,1m33.320247638s,2384,0,0
6.14671474s,1.396521041s,8m37.015516548s,1778,0,0
6.347368328s,1.379921886s,3m37.93143197s,2210,0,0
6.011966771s,1.40002815s,8m22.907564263s,1791,0,0
6.894186588s,1.450537367s,8m0.816288215s,1825,0,0
6.909601476s,1.251619012s,7m33.171096623s,1862,0,0
6.712804591s,1.306682305s,8m36.449304429s,1780,0,0
6.455346322s,1.082468592s,3m51.808211794s,2190,0,0
6.006814174s,1.213341693s,8m57.398240068s,1741,0,0
6.858587971s,1.471340583s,4m32.686808657s,2128,0,0
6.84955615s,1.354092295s,1m11.682100504s,2412,0,0
6.16290342s,1.29956063s,4m54.54966749s,2100,0,0
6.738501528s,1.083669268s,6m31.271842118s,1954,0,0
5.720726626s,1.035894163s,9m26.091100527s,1707,0,0
5.948107203s,1.258120929s,3m45.158635338s,2195,0,0
6.786584702s,1.145488412s,6m58.450216767s,1917,0,0
6.219256302s,1.39147052s,5m29.397646017s,2047,0,0
6.843620058s,1.360761758s,9m45.768566171s,1672,0,0
5.472843601s,1.256525595s,7m48.17628235s,1844,0,0
6.042419522s,1.172337784s,3m3.9139982s,2251,0,0
6.571506082s,1.157791528s,8m15.064095519s,1803,0,0
6.060231718s,1.118338846s,8m8.479750998s,1819,0,0
5.98845819s,1.374361433s,4m33.524434716s,2121,0,0
5.820242893s,1.374540689s,2m15.722123213s,2328,0,0
6.125741852s,1.090050388s,9m32.590047482s,1693,0,0
6.498908008s,1.225500527s,6m3.294133663s,1993,0,0
6.258321335s,1.064727487s,9m11.284982624s,1726,0,0
6.024389812s,1.446626252s,4m6.655034905s,2165,0,0
5.696755811s,1.062763286s,11.076078929s,2507,0,0
6.135680321s,1.187965668s,1m54.656122654s,2352,0,0
6.331474584s,1.089491141s,5m29.32692582s,2050,0,0
6.043162972s,1.309493573s,8m50.673836232s,1760,0,0
6.410159573s,1.177930781s,5m22.050230526s,2060,0,0
5.887016391s,1.359443541s,6m3.906809637s,1994,0,0
6.499303833s,1.027434946s,2m56.640817411s,2270,0,0
6.677381678s,1.305981448s,8m50.039359755s,1755,0,0
6.856533634s,1.475422064s,6m23.952191881s,1967,0,0
6.790197135s,1.103584071s,8m14.887437137s,1804,0,0
6.972484182s,1.373048706s,3m58.568504462s,2176,0,0
6.693065926s,1.230937344s,7m5.631544772s,1910,0,0
6.075940567s,1.068043219s,3m17.487711492s,2235,0,0
6.486474467s,1.238071315s,8m43.552750403s,1769,0,0
6.062872179s,1.298594833s,7m34.027184673s,1865,0,0
6.342195878s,1.326071909s,6m52.147993726s,1929,0,0
6.274728738s,1.157338816s,9m39.370018805s,1684,0,0
6.088047716s,1.062835209s,8m50.628417333s,1758,0,0
6.593670915s,1.443505437s,2m35.530084803s,2291,0,0
6.181177472s,1.111114852s,7m54.638520917s,1834,0,0
6.579421008s,1.108470529s,4m26.031017519s,2133,0,0
6.578638938s,1.177876479s,7m19.640004213s,1882,0,0
6.41142643s,1.084208698s,6m24.396922831s,1969,0,0
6.834213998s,1.286879477s,9m17.959165556s,1711,0,0
6.697789433s,1.280437244s,8m56.716379086s,1748,0,0
5.434496522s,1.212376091s,7m27.710274673s,1874,0,0
6.65631731s,1.176716381s,3.424182454s,2511,0,0
6.455074556s,1.353909683s,7m5.869048782s,1908,0,0
6.775365488s,1.483975798s,1m25.653631108s,2391,0,0
6.587155992s,1.293951707s,37.43990753s,2464,0,0
6.397187853s,1.326279863s,5m35.999159069s,2039,0,0
6.161508801s,1.000808433s,3m17.401572549s,2238,0,0
6.286281092s,1.172730819s,10m0.384902843s,1657,0,0
5.815486229s,1.421769672s,6m38.976464581s,1942,0,0
6.704708406s,1.022292008s,3m16.858315363s,2234,0,0
7.061004116s,1.235028803s,5m55.943663654s,2001,0,0
6.705690778s,1.256547146s,10m7.227464804s,1648,0,0
6.327398173s,1.027974318s,7m54.491922151s,1835,0,0
6.407846665s,1.153422053s,3m44.737874272s,2194,0,0
6.425758254s,1.337000976s,7m26.718692393s,1879,0,0
6.670633733s,1.08195874s,8m50.045323139s,1757,0,0
6.966395284s,1.246825475s,9m3.41388366s,1731,0,0
7.30545861s,1.337725954s,4m46.323184178s,2106,0,0
6.173125853s,1.016891794s,2m8.334300995s,2331,0,0
6.005028867s,1.174077692s,10m14.851661s,1633,0,0
6.712495364s,1.354276493s,8m22.215521199s,1798,0,0
6.112612894s,1.343122921s,6m10.781018088s,1984,0,0
6.315185972s,1.142619828s,1m19.316897921s,2405,0,0
6.223773905s,1.076941154s,2m50.072413902s,2276,0,0
6.362142771s,1.138097514s,1m5.14116126s,2428,0,0
5.441111976s,1.014970076s,5m43.558674159s,2022,0,0
6.855174503s,1.149156287s,1m11.674724765s,2413,0,0
6.32507937s,1.008221507s,1m19.306618018s,2401,0,0
6.181427978s,1.107544621s,10.579686873s,2509,0,0
5.962758349s,1.215882536s,3m38.313945362s,2203,0,0
7.000348738s,1.190027188s,6m16.893162409s,1975,0,0
6.372055371s,1.317711488s,4m47.245915235s,2107,0,0
6.700299887s,1.291479737s,5m49.232510918s,2016,0,0
6.081191421s,1.353125344s,7m27.064630163s,1876,0,0
6.357345972s,1.35801398s,3m31.067640477s,2213,0,0
6.216455739s,1.064258393s,4m6.470598429s,2170,0,0
6.089173409s,1.097096218s,9m11.4576584s,1727,0,0
6.465963747s,1.463372274s,9m18.328350386s,1712,0,0
5.694606986s,1.030425676s,6m18.21091808s,1971,0,0
5.765537155s,1.335108588s,5m15.534043143s,2061,0,0
7.047502723s,1.252504594s,7m5.277621449s,1904,0,0
5.964859606s,1.235760103s,6m24.844350216s,1964,0,0
6.80196282s,1.145521506s,3m51.471558515s,2187,0,0
6.084579462s,1.420153428s,4m19.545305689s,2142,0,0
6.383160078s,1.159296623s,58.066874801s,2433,0,0
5.823229678s,1.306150921s,5m57.182556226s,2004,0,0
6.286631793s,1.353353318s,9m32.429172643s,1699,0,0
6.273590043s,1.280121343s,42.868250969s,3243,0,0
6.402343587s,1.386594282s,8.146582314s,3296,0,0
5.982231377s,1.109810931s,8m26.491555265s,2580,0,0
6.698061195s,1.022591625s,6m42.947067279s,2730,0,0
6.09144005s,1.000778078s,15.192173807s,3282,0,0
6.896656699s,1.303718645s,3m28.523685522s,3008,0,0
6.045001748s,1.113964405s,2m19.957874047s,3101,0,0
5.931245893s,1.462395093s,6m43.713997884s,2727,0,0
5.737839347s,1.196240574s,8m13.168072889s,2598,0,0
6.358992442s,1.380628985s,2m33.650270645s,3088,0,0
5.539614551s,1.122181562s,2m34.469755533s,3081,0,0
6.064371312s,1.203095687s,1.408635586s,3309,0,0
6.090987473s,1.392427386s,21.834552953s,3272,0,0
6.761982983s,1.356173126s,4m3.921902291s,2954,0,0
6.478551898s,1.191717181s,1m44.952021411s,3160,0,0
6.561352354s,1.375098465s,8m32.47818675s,2563,0,0
6.464481684s,1.485534281s,3m56.904675037s,2969,0,0
6.634083668s,1.362722711s,5m27.079804739s,2832,0,0
6.822528886s,1.163270541s,4m3.863074587s,2952,0,0
5.604462934s,1.133027908s,6m30.334644498s,2742,0,0
6.347695437s,1.403164159s,5m27.36768189s,2840,0,0
6.009327927s,1.049763059s,5m6.828973085s,2864,0,0
6.736972766s,1.445776714s,8m39.097998788s,2554,0,0
6.412011617s,1.391034787s,6m56.834785473s,2710,0,0
6.648171563s,1.328640051s,2m19.359089972s,3104,0,0
6.563719717s,1.180191461s,8m5.734715143s,2607,0,0
5.830149864s,1.2338775s,3m50.723515213s,2977,0,0
6.042537812s,1.163307675s,5m13.661286954s,2852,0,0
6.074005902s,1.386038377s,1m38.417375224s,3169,0,0
6.407045235s,1.183384061s,8.148739287s,3300,0,0
6.178548348s,1.163807485s,42.969900303s,3244,0,0
6.990216644s,1.368387273s,7m31.107977048s,2659,0,0
6.44038108s,1.096289341s,5m13.265101349s,2853,0,0
5.930129386s,1.49095859s,1m52.193184866s,3147,0,0
6.07005549s,1.027486162s,7m25.025669622s,2669,0,0
5.9166504s,1.192601815s,1m31.973559445s,3173,0,0
5.007932117s,1.159481711s,7m26.087135435s,2670,0,0
6.267525501s,1.303877856s,2m54.310335194s,3055,0,0
6.236064772s,1.129614073s,4m4.448258574s,2953,0,0
6.105868547s,1.189541605s,8.450783119s,3293,0,0
6.001521754s,1.052344756s,29.186925075s,3261,0,0
6.004485484s,1.269234176s,8m39.831758678s,2555,0,0
6.253982864s,1.333033473s,5m48.190731947s,2805,0,0
6.606534764s,1.04035151s,28.582265136s,3268,0,0
6.345876703s,1.436907498s,2m40.212051364s,3074,0,0
6.659327896s,1.17103952s,6m22.527512647s,2760,0,0
5.991334435s,1.306628217s,8m39.851987603s,2552,0,0
5.763891685s,1.05550214s,8m6.542815702s,2604,0,0
6.188178712s,1.075096017s,5m20.409933542s,2850,0,0
6.314977307s,1.277371164s,6m50.457071071s,2717,0,0
6.208900277s,1.344330817s,7m24.887940268s,2661,0,0
5.790627053s,1.050980658s,15.4998254s,3289,0,0
6.230410554s,1.217871952s,6m16.295772322s,2762,0,0
6.443650334s,1.180585514s,5m55.067832617s,2791,0,0
6.298144352s,1.233852363s,3m36.332930457s,2997,0,0
6.877309898s,1.410040142s,4m24.859846922s,2930,0,0
5.964136268s,1.354574678s,57.259888488s,3222,0,0
6.392682214s,1.472462412s,4m59.596827276s,2873,0,0
6.116788126s,1.260076954s,8m53.607766597s,2537,0,0
6.195561646s,1.184230262s,4m52.933482074s,2883,0,0
6.60385064s,1.223548704s,6m22.582891868s,2753,0,0
6.128136494s,1.253377614s,5m34.299649852s,2823,0,0
6.325834431s,1.496815996s,6m2.348998365s,2781,0,0
6.576525426s,1.281894809s,4m52.552654665s,2886,0,0
5.914866302s,1.033041974s,6m57.334645974s,2704,0,0
6.279879766s,1.28195373s,49.917022655s,3238,0,0
6.681109659s,1.431023199s,803.381223ms,3301,0,0
6.861635146s,1.35939803s,2m33.155117083s,3083,0,0
6.256418094s,1.2773125s,3m43.283174805s,2986,0,0
6.698858765s,1.489177372s,7m38.15104534s,2649,0,0
6.614398756s,1.131082368s,28.576496935s,3270,0,0
5.885749425s,1.361754814s,43.265109226s,3242,0,0
6.479490361s,1.00520381s,4m52.64867709s,2889,0,0
6.769876681s,1.133174889s,2m53.810100002s,3060,0,0
6.423624084s,1.317018427s,7m59.275715663s,2614,0,0
5.945988147s,1.02628846s,5m48.500877328s,2806,0,0
6.588025079s,1.333243703s,2m5.692550868s,3121,0,0
5.955285804s,1.410005725s,3m36.675331867s,2991,0,0
6.523563731s,1.361395466s,8.047952275s,3299,0,0
6.021381911s,1.306487819s,8.550111464s,3298,0,0
6.416625487s,1.143395023s,4m18.458726416s,2938,0,0
6.300645957s,1.458034217s,4m25.452019304s,2925,0,0
6.18191728s,1.034236022s,3m43.373838491s,2984,0,0
6.185706746s,1.403091037s,6m16.357678832s,2767,0,0
6.961898856s,1.088769127s,7m58.754364279s,2619,0,0
5.957869848s,1.206631188s,3m43.598375598s,2988,0,0
6.865101905s,1.486623489s,5m12.857714446s,2851,0,0
6.351522667s,1.253076648s,2m26.81922466s,3097,0,0
6.437935269s,1.351807756s,2m33.594604692s,3089,0,0
6.691196602s,1.453340065s,805.045959ms,3304,0,0
6.490749283s,1.413941901s,1m44.959060667s,3151,0,0
6.136521252s,1.156635829s,8m32.92227431s,2568,0,0
5.963098928s,1.29245817s,2m34.069547737s,3085,0,0
5.289778386s,1.058277106s,1m46.160083837s,3156,0,0
6.154988696s,1.093425993s,1m11.060134655s,3208,0,0
6.778371558s,1.315029681s,1m44.671220488s,3158,0,0
6.202062661s,1.447636926s,8m53.538086071s,2539,0,0
5.756134708s,1.259517265s,3m43.799720772s,2989,0,0
6.765674989s,1.320724098s,4m38.856238121s,2910,0,0
6.23153838s,1.246453114s,8m53.508731492s,2540,0,0
6.174417799s,1.096139969s,2m12.8730827s,3118,0,0
6.767473827s,1.093513852s,4m3.935658463s,2959,0,0
6.406511038s,1.491505265s,49.807758133s,3240,0,0
6.470985415s,1.16805151s,3m8.197624151s,3038,0,0
5.56246787s,1.054686407s,3m37.088294005s,2992,0,0
5.842527454s,1.358299707s,6m43.829142641s,2729,0,0
6.441955933s,1.43679459s,4m11.499998825s,2947,0,0
6.221307621s,1.055578853s,5m27.514561711s,2831,0,0
6.274447454s,1.143745777s,8m39.582345532s,2556,0,0
6.374332785s,1.40900356s,5m13.350535724s,2855,0,0
6.28704628s,1.327597556s,3m36.362897351s,3000,0,0
6.51768436s,1.411343455s,14.79156991s,3285,0,0
6.801574497s,1.202857863s,8m19.014154119s,2590,0,0
6.47648155s,1.093917478s,3m8.192938902s,3035,0,0
6.277622354s,1.236859859s,3m22.270061654s,3012,0,0
6.129888547s,1.4568572s,2m12.917998306s,3120,0,0
6.594429015s,1.323753125s,905.659948ms,3305,0,0
6.291380352s,1.022045498s,6m22.915000033s,2755,0,0
6.950969202s,1.292045133s,2m26.223468959s,3095,0,0
6.349519871s,1.07724321s,8m12.582705972s,2592,0,0
6.03971233s,1.017994952s,6m50.753812031s,2720,0,0
6.074042412s,1.088309655s,8m6.24358759s,2605,0,0
6.954231355s,1.342693566s,4m31.759414232s,2920,0,0
6.413143366s,1.129021605s,6m56.856820924s,2701,0,0
6.501548551s,1.465365301s,2m5.802497119s,3127,0,0
6.780925037s,1.42111264s,2m5.523117672s,3122,0,0
7.000150248s,1.235707802s,7m51.760274034s,2623,0,0
6.829072284s,1.459308199s,4m3.880481552s,2957,0,0
6.296291569s,1.271948403s,3m57.098420935s,2968,0,0
7.204124825s,1.398606135s,3m35.44999439s,2993,0,0
6.630262618s,1.390723152s,3m28.819789724s,3003,0,0
6.093736799s,1.405179204s,2m54.509471826s,3056,0,0
6.195755443s,1.324449324s,7m38.677129414s,2645,0,0
5.906328634s,1.357692456s,5m0.105081545s,2874,0,0
6.611575923s,1.342041938s,6m50.182885553s,2718,0,0
6.782681198s,1.453301769s,8m19.036431585s,2585,0,0
6.211927098s,1.399052658s,5m41.335745002s,2820,0,0
6.936654642s,1.48956621s,4m17.944458s,2936,0,0
6.549864905s,1.434023612s,4m39.078253292s,2904,0,0
6.499960594s,1.487250059s,3m14.943602925s,3022,0,0
6.300148698s,1.145261566s,4m59.712480933s,2877,0,0
6.95357802s,1.428890071s,3m49.625153042s,2972,0,0
6.171787403s,1.361010929s,1m11.049514016s,3202,0,0
6.123226525s,1.287042902s,8m39.737260114s,2557,0,0
6.709316112s,1.392684417s,6m29.2539729s,2746,0,0
6.331184495s,1.083687632s,3m50.247973585s,2979,0,0
5.398844617s,1.211460975s,3m57.996074095s,2961,0,0
6.479146031s,1.481468098s,3m14.964201941s,3028,0,0
6.395533168s,1.294880537s,7m17.544919967s,2679,0,0
6.762085604s,1.345637205s,6m15.787070843s,2769,0,0
5.890509135s,1.224933746s,8m46.817351397s,2545,0,0
6.677013251s,1.428834554s,8m25.826960376s,2574,0,0
6.33202314s,1.487778491s,4m59.681269162s,2875,0,0
5.503208545s,1.176488965s,7m18.437649201s,2678,0,0
6.08888644s,1.039985971s,6m23.1203811s,2757,0,0
6.303116389s,1.448970752s,1.206501686s,3306,0,0
6.193020328s,1.057226305s,3m50.386383606s,2973,0,0
5.911853656s,1.097673062s,1m59.540502287s,3140,0,0
6.198007535s,1.284023645s,6m36.717006615s,2739,0,0
6.311668521s,1.029410864s,6m2.387353135s,2788,0,0
6.106466969s,1.303593347s,8m12.829604456s,2599,0,0
6.186437451s,1.461376374s,7m59.538454716s,2618,0,0
6.038247309s,1.312108184s,1m52.109502127s,3142,0,0
6.749573672s,1.229249393s,6m36.167627552s,2736,0,0
6.622755216s,1.46505727s,1m24.321186815s,3185,0,0
6.337924951s,1.351139076s,7m45.422846838s,2634,0,0
5.836897852s,1.34369022s,5m34.613312891s,2825,0,0
6.698882175s,1.110871461s,42.487910343s,3246,0,0
6.513447748s,1.188623485s,1m24.440028289s,3188,0,0
6.183497229s,1.13277326s,6m16.378487975s,2766,0,0
6.353543411s,1.011030768s,3m22.199312413s,3018,0,0
6.85097483s,1.365881254s,5m6.012320443s,2870,0,0
6.809372617s,1.357671345s,3m28.639958892s,3001,0,0
5.937666285s,1.134655104s,4m12.007136589s,2949,0,0
6.231132106s,1.322505316s,7m17.708692684s,2680,0,0
5.875112211s,1.192409179s,7m4.238633489s,2697,0,0
5.861204508s,1.361722622s,4m19.020224476s,2935,0,0
6.207665554s,1.079577977s,1m24.732188023s,3190,0,0
5.964448824s,1.298669789s,5m34.486274073s,2830,0,0
6.603292103s,1.280867927s,903.577639ms,3308,0,0
7.098698841s,1.428819315s,5m40.450598566s,2814,0,0
6.401587276s,1.10970565s,2m5.903119124s,3124,0,0
6.683676004s,1.156214918s,8m25.820994376s,2575,0,0
6.327672238s,1.127154623s,2m12.726949307s,3115,0,0
6.884345126s,1.488252876s,8m18.937545377s,2588,0,0
6.21401888s,1.281398475s,8m46.507030922s,2543,0,0
6.45697724s,1.279760414s,6m29.519065147s,2743,0,0
6.731578051s,1.191018786s,3m28.730869162s,3009,0,0
5.86866868s,1.168338915s,9m0.930654328s,2529,0,0
6.351449876s,1.320746263s,4m39.291122895s,2903,0,0
7.144515783s,1.476028213s,2m26.046640498s,3096,0,0
5.677172419s,1.22117183s,2m34.375752191s,3086,0,0
6.670504383s,1.150412635s,6m29.306605703s,2749,0,0
6.337901356s,1.482822031s,8m39.536560805s,2560,0,0
5.896925527s,1.262024337s,4m46.412439254s,2898,0,0
6.211943614s,1.26331247s,8m53.5492634s,2531,0,0
6.820295873s,1.293272323s,35.230391824s,3251,0,0
6.281314246s,1.404730545s,4m39.361529285s,2906,0,0
6.141319725s,1.270078081s,4m4.58247948s,2951,0,0
6.606543272s,1.388053444s,5m20.029180243s,2845,0,0
5.95814139s,1.199736047s,2m20.089222976s,3110,0,0
6.49112955s,1.16363598s,5m41.072224613s,2816,0,0
6.4636099s,1.205664204s,7m3.665445724s,2700,0,0
6.671654864s,1.447807325s,8m19.162871975s,2586,0,0
6.43235262s,1.039775842s,8m12.517706213s,2596,0,0
6.483547792s,1.427517397s,6m29.493588903s,2748,0,0
6.666944357s,1.112405313s,7m31.46931254s,2651,0,0
5.81517805s,1.064009579s,22.150873241s,3274,0,0
6.627359184s,1.067253363s,5m27.127061391s,2837,0,0
5.962011582s,1.297812395s,7m38.925798299s,2643,0,0
5.50297172s,1.170927518s,7m11.646832483s,2684,0,0
6.503724642s,1.035380416s,6m29.474694322s,2750,0,0
6.320377472s,1.279060369s,1m31.608868512s,3180,0,0
6.065100524s,1.255024009s,1m11.171665908s,3207,0,0
6.732444307s,1.241179709s,14.596094927s,3288,0,0
6.391096349s,1.418309289s,6m22.833609599s,2752,0,0
5.464905319s,1.192499494s,1m39.067412529s,3166,0,0
6.218793096s,1.066225086s,35.833286895s,3255,0,0
6.197859473s,1.252939413s,2m6.121905678s,3126,0,0
6.520265648s,1.471986593s,2m12.54940984s,3119,0,0
6.347180402s,1.190991397s,3m29.118354543s,3010,0,0
6.976397242s,1.38175698s,2m53.642275436s,3057,0,0
7.013817916s,1.374024036s,1m23.944734121s,3182,0,0
5.497407706s,1.095440178s,1m59.970498425s,3131,0,0
6.395168253s,1.227003214s,8m32.68713287s,2561,0,0
7.30308532s,1.485502593s,1m58.164207081s,3139,0,0
5.853099985s,1.222263091s,2m34.202613859s,3084,0,0
6.888464757s,1.340299959s,8m59.913691794s,2530,0,0
6.84271037s,1.184863695s,7m3.288312107s,2698,0,0
6.408159078s,1.017908852s,1m24.549092974s,3187,0,0
5.976404475s,1.274916s,5m20.661099892s,2841,0,0
5.260914753s,1.109275318s,8m20.575541614s,2589,0,0
6.557890626s,1.366525417s,7m24.577890011s,2668,0,0
5.929936549s,1.449243229s,7m45.849253008s,2640,0,0
5.995043071s,1.221728261s,8m46.732087858s,2547,0,0
5.641751559s,1.071682799s,4m19.255331156s,2940,0,0
5.452756573s,1.222434233s,8m6.88362073s,2609,0,0
6.641194669s,1.319707778s,7.95644383s,3294,0,0
6.027295919s,1.38963795s,3m29.435113448s,3005,0,0
5.989818184s,1.258414364s,5m55.560501246s,2792,0,0
6.086909558s,1.172489409s,6m29.891882968s,2747,0,0
5.863722311s,1.121959654s,7m11.285982274s,2689,0,0
6.301800156s,1.118221248s,5m48.180848201s,2802,0,0
6.148032241s,1.230178939s,2m33.904791987s,3087,0,0
6.62590954s,1.260666058s,3m49.96691897s,2980,0,0
6.19227346s,1.275412973s,7m38.694309437s,2641,0,0
6.530261545s,1.212028156s,6m9.244619384s,2773,0,0
5.475705026s,1.112992367s,5m42.086704546s,2818,0,0
6.053531904s,1.247734838s,8m33.025256702s,2566,0,0
6.431342748s,1.387579919s,1m51.729420008s,3149,0,0
6.116368359s,1.423950579s,21.847950297s,3271,0,0
6.501790017s,1.493656156s,49.718147512s,3235,0,0
6.095176249s,1.049215193s,1m38.440087027s,3168,0,0
5.826881959s,1.369420012s,5m0.204188553s,2876,0,0
6.454164103s,1.020497393s,4m11.508421337s,2943,0,0
6.68443456s,1.232020434s,4m32.048320797s,2914,0,0
5.4178097s,1.111568269s,4m53.762252478s,2882,0,0
5.824621469s,1.221695855s,8m33.269295742s,2569,0,0
6.553177882s,1.185525347s,3m28.925613783s,3002,0,0
6.636632696s,1.468557349s,8m53.139066217s,2534,0,0
6.430095503s,1.273651797s,1m59.052929217s,3133,0,0
6.956155874s,1.349406586s,28.290393378s,3267,0,0
6.744612892s,1.202408888s,7m10.422975232s,2681,0,0
6.729921276s,1.196620457s,6m15.852387379s,2765,0,0
5.852720472s,1.295528027s,2m40.760787643s,3079,0,0
7.118329788s,1.253604471s,5m26.653799727s,2834,0,0
6.250469211s,1.101638508s,1m4.033497789s,3219,0,0
5.839167987s,1.003829799s,5m20.81463867s,2848,0,0
5.748326481s,1.088271261s,8m6.608323018s,2602,0,0
6.522691443s,1.029156695s,6m29.473280856s,2745,0,0
5.966284325s,1.023038244s,8m6.3903364s,2606,0,0
6.319224419s,1.380410184s,5m48.182651998s,2801,0,0
6.085952672s,1.136237381s,4m39.574482862s,2902,0,0
6.194028918s,1.289541398s,8m32.902911982s,2570,0,0
6.626734853s,1.396030782s,21.356353042s,3276,0,0
6.12938404s,1.247954675s,5m34.352391719s,2828,0,0
7.109259798s,1.274509297s,3m21.475801629s,3016,0,0
6.256859975s,1.253353677s,8m39.635325062s,2559,0,0
6.718998735s,1.227142061s,7m17.253367641s,2671,0,0
6.083921876s,1.328776896s,8m19.767941966s,2582,0,0
6.1633562s,1.483145109s,8m26.372251379s,2573,0,0
6.366256023s,1.261048144s,1m51.812883053s,3150,0,0
6.122787384s,1.266365709s,7m32.030976602s,2652,0,0
6.430693361s,1.209831215s,6m2.298227581s,2787,0,0
6.675074931s,1.210814915s,4m11.302332078s,2945,0,0
6.508740876s,1.380992697s,7m38.396073864s,2644,0,0
6.495407331s,1.148248444s,5m27.276181323s,2838,0,0
5.669253328s,1.072793819s,4m26.122535716s,2926,0,0
6.602066623s,1.377336603s,5m20.051185911s,2844,0,0
6.97040193s,1.452529005s,1m10.283537608s,3203,0,0
5.524955758s,1.375764933s,1m32.421407061s,3175,0,0
6.529799101s,1.498405244s,7m17.443063651s,2674,0,0
5.591839057s,1.15412153s,57.68688584s,3230,0,0
6.550650459s,1.168844257s,7m3.596218571s,2694,0,0
6.655053293s,1.375093384s,6m50.172910633s,2716,0,0
6.246395899s,1.423417486s,7m45.546458743s,2631,0,0
6.37919868s,1.372562959s,1m3.904544085s,3213,0,0
5.865401321s,1.080064999s,7m59.889743995s,2612,0,0
6.529528087s,1.38707052s,6m22.711922816s,2756,0,0
6.526658216s,1.436051337s,5m41.056007663s,2817,0,0
6.407867085s,1.034816211s,7m3.740692969s,2693,0,0
6.148929226s,1.320435041s,2m6.189570841s,3123,0,0
7.126060596s,1.4569185s,3m35.562479233s,2998,0,0
6.629705927s,1.34645173s,4m45.700123866s,2892,0,0
6.271170706s,1.358866657s,5m13.492690946s,2856,0,0
6.847890781s,1.337036656s,8m45.895678753s,2544,0,0
6.359120956s,1.040422525s,7m3.79060992s,2696,0,0
6.102134301s,1.367048623s,8m12.868981384s,2597,0,0
6.080986175s,1.234290564s,4m32.668678191s,2916,0,0
7.038504433s,1.343671523s,8m59.779833453s,2521,0,0
6.82468041s,1.197634525s,2m5.512361182s,3130,0,0
6.209179923s,1.030615555s,7m31.942900198s,2660,0,0
6.2363288s,1.323723435s,7m45.553896267s,2635,0,0
6.488647774s,1.24717943s,7m45.304622554s,2636,0,0
6.747687713s,1.489702135s,2m26.461075004s,3093,0,0
7.038493173s,1.386761521s,8m52.741346476s,2533,0,0
6.142240301s,1.121378724s,3m1.261461227s,3041,0,0
6.383955456s,1.035437703s,2m54.252219638s,3058,0,0
6.158530432s,1.110403294s,1m17.801289744s,3200,0,0
7.002391854s,1.334413322s,7m31.152479727s,2654,0,0
5.940476229s,1.082721541s,7m52.853172374s,2621,0,0
6.701305605s,1.337322029s,2m46.958479849s,3063,0,0
6.114143894s,1.035043671s,6m16.465169536s,2761,0,0
6.524739919s,1.181708037s,5m55.04517121s,2798,0,0
6.28121522s,1.336164018s,5m6.61853195s,2869,0,0
6.436553188s,1.240733241s,4m18.481772987s,2939,0,0
6.254464734s,1.302147056s,6m9.543196493s,2774,0,0
6.78836481s,1.266863021s,6m15.79787117s,2764,0,0
6.441126311s,1.45988288s,7m45.355423347s,2638,0,0
6.560351705s,1.155183847s,28.684939564s,3262,0,0
5.957468213s,1.118582869s,7m59.79654443s,2613,0,0
6.167920123s,1.268803004s,7m38.737354795s,2642,0,0
6.171158014s,1.133929428s,2m40.444636558s,3080,0,0
6.912500918s,1.118449283s,42.292851635s,3250,0,0
5.709553532s,1.096074191s,3m8.996748055s,3033,0,0
7.020325805s,1.492377763s,7m10.144210938s,2687,0,0
6.773132242s,1.203463512s,7m45.018775724s,2633,0,0
5.889729187s,1.279760191s,1m45.59633122s,3152,0,0
6.352850709s,1.208895614s,1m51.826015986s,3146,0,0
5.786993723s,1.203214528s,7m39.117497626s,2650,0,0
6.413454453s,1.21306535s,3m43.180705222s,2983,0,0
6.51579783s,1.337934739s,1m38.032502529s,3170,0,0
5.920462945s,1.051629013s,7m52.871826433s,2624,0,0
5.750041645s,1.175270804s,8m13.217264909s,2594,0,0
6.040109058s,1.220561332s,2m6.294946253s,3125,0,0
6.114945266s,1.066685632s,7m52.676583473s,2622,0,0
6.36032447s,1.068883742s,1m31.584088526s,3171,0,0
