consensusTime,searchTime,onChainTime,seqId,roundId,comId
8.084266208s,1.173696845s,3m9.273310995s,11178,0,0
9.302185786s,1.22902422s,6m17.462169658s,10981,0,0
9.473709359s,1.235217905s,1m19.209679897s,11282,0,0
9.050799365s,1.381363778s,2m0.163803196s,11244,0,0
9.128280575s,1.441810156s,4m27.360474555s,11100,0,0
10.347611414s,1.496026703s,8m36.065113332s,10844,0,0
9.396836718s,1.191460587s,7m6.989950008s,10932,0,0
9.381951211s,1.245714984s,5m57.620713449s,11009,0,0
9.723897142s,1.421020233s,2m47.966194501s,11199,0,0
8.670735006s,1.46452275s,3m18.353001434s,11168,0,0
9.873191242s,1.453706633s,9m16.302226973s,10808,0,0
8.74707272s,1.316915235s,1m10.146302653s,11295,0,0
9.001887459s,1.284262439s,2m19.887598816s,11227,0,0
9.436300364s,1.367891654s,29.78873015s,11334,0,0
9.026331992s,1.295022911s,5m37.954397946s,11028,0,0
10.143045412s,1.396954903s,9m6.165437095s,10818,0,0
9.561748176s,1.152357036s,8m56.597239186s,10829,0,0
8.783890502s,1.275437582s,8m17.253413912s,10864,0,0
9.376065856s,1.130385012s,2m38.597217233s,11203,0,0
9.599170294s,1.311948178s,6m47.024038402s,10955,0,0
9.545535761s,1.155395665s,1m29.166957428s,11272,0,0
9.623205716s,1.382582356s,9m6.68594999s,10812,0,0
9.147325248s,1.052515147s,9m7.16179418s,10815,0,0
9.479469899s,1.087731464s,6m47.143612289s,10952,0,0
9.398497504s,1.411807104s,4m47.185802818s,11079,0,0
9.52711119s,1.309524575s,2m29.056645695s,11220,0,0
8.656704517s,1.332081045s,2m0.564889706s,11246,0,0
8.98846364s,1.172281466s,6m38.025241609s,10968,0,0
8.927745363s,1.156439332s,7m7.465930128s,10939,0,0
9.472644s,1.397653187s,4m36.719448072s,11086,0,0
9.356058229s,1.422083097s,3m17.668034517s,11167,0,0
9.70564887s,1.342017609s,6m7.291935745s,10991,0,0
9.182725556s,1.067043854s,1m19.500819633s,11281,0,0
9.647744089s,1.430086482s,6m37.365872236s,10963,0,0
7.97361319s,1.246660294s,4m58.926091318s,11067,0,0
9.183407418s,1.227106373s,3m57.417966431s,11127,0,0
8.953707013s,1.46010518s,3m18.070141953s,11162,0,0
8.720028176s,1.076733416s,8m27.351672691s,10860,0,0
8.388440357s,1.351030458s,50.325371424s,11316,0,0
9.42579969s,1.096078961s,7m57.267656749s,10882,0,0
10.057352815s,1.420228221s,5m46.985315045s,11016,0,0
8.869488657s,1.144205898s,3m47.923816558s,11137,0,0
9.90166417s,1.431038199s,5m37.084398931s,11030,0,0
8.983735905s,1.45304587s,49.730795389s,11312,0,0
9.639646729s,1.021597733s,1m29.072446272s,11274,0,0
9.198555173s,1.397053668s,5m7.459952832s,11060,0,0
10.044616805s,1.276036997s,7m36.228569624s,10902,0,0
8.872707426s,1.196021588s,6m8.132719392s,10998,0,0
8.7583984s,1.007933527s,6m8.246906918s,10992,0,0
9.515613128s,1.231567868s,3m57.086834629s,11125,0,0
8.995066415s,1.013874195s,4m7.482537536s,11120,0,0
8.964502769s,1.497608419s,59.587932874s,11301,0,0
8.207143941s,1.172760215s,7m18.1240595s,10927,0,0
8.488149659s,1.007060633s,4m17.726798652s,11101,0,0
8.59639081s,1.044706722s,4m17.618542305s,11110,0,0
9.175716014s,1.243477018s,4m57.724870125s,11065,0,0
8.69285789s,1.015524395s,50.021976865s,11318,0,0
8.466246441s,1.14452945s,4m48.118591328s,11080,0,0
9.075855211s,1.376987121s,3m17.948866524s,11165,0,0
9.341397673s,1.301288359s,9.370469573s,11352,0,0
8.936486564s,1.446929821s,6m27.926454012s,10979,0,0
9.220673412s,1.364193585s,3m57.381356107s,11123,0,0
8.668361542s,1.265120455s,191ns,11366,0,0
8.968315778s,1.211595196s,139ns,11365,0,0
9.205081791s,1.337868707s,39.236846383s,11976,0,0
9.674924792s,1.496494541s,6m8.863033798s,11646,0,0
8.978463956s,1.401279984s,4m9.240927905s,11765,0,0
8.476150193s,1.161020108s,2m30.035240572s,11862,0,0
9.186946126s,1.067544598s,4m48.907078869s,11727,0,0
8.825346024s,1.01370352s,29.588157808s,11983,0,0
9.959168333s,1.319806988s,1m38.61317541s,11914,0,0
9.929888812s,1.291118457s,28.483676097s,11989,0,0
9.535604564s,1.46698314s,28.878883608s,11990,0,0
10.326991146s,1.252311624s,4m18.229346599s,11758,0,0
9.79081351s,1.14003571s,1m8.022595474s,11947,0,0
8.332441393s,1.058032621s,49.711369012s,11969,0,0
9.1335012s,1.303151495s,8.858013465s,12002,0,0
8.623028851s,1.217338849s,7m39.463183581s,11557,0,0
9.021760467s,1.077265269s,29.391902897s,11987,0,0
8.925929603s,1.109743343s,9m29.32448001s,11447,0,0
8.713681046s,1.069337316s,39.738670464s,11973,0,0
9.43513137s,1.307611428s,8.55628274s,12010,0,0
8.719244932s,1.319904064s,8m9.931177836s,11529,0,0
9.700444901s,1.321072768s,9m9.263325656s,11466,0,0
9.145874509s,1.402033161s,48.898859418s,11970,0,0
9.650874357s,1.302747415s,7m48.696266421s,11542,0,0
9.450340626s,1.161020178s,48.594623442s,11966,0,0
9.396207745s,1.437664184s,2m29.116927843s,11870,0,0
9.138097539s,1.14409367s,7m28.99165926s,11566,0,0
9.126345974s,1.403514099s,7m9.755466731s,11584,0,0
8.937446703s,1.023201359s,49.10736012s,11962,0,0
8.509601434s,1.263487138s,39.943081379s,11979,0,0
9.325965268s,1.189525126s,1m29.150640289s,11927,0,0
9.25343874s,1.243432446s,18.610879452s,11991,0,0
9.82649858s,1.078509054s,6m28.71590771s,11626,0,0
9.580820926s,1.245272289s,1m38.99829043s,11915,0,0
8.210858244s,1.141032006s,9m49.319277038s,11430,0,0
8.729154619s,1.286754976s,5m19.080187235s,11694,0,0
8.586677183s,1.084731479s,7m0.260657464s,11593,0,0
9.765674812s,1.153351362s,3m18.516195385s,11815,0,0
9.024123909s,1.310730768s,39.434214521s,11975,0,0
9.344716286s,1.354759133s,8m59.132956665s,11475,0,0
8.256354184s,1.084438781s,7m20.232948696s,11571,0,0
8.192695545s,1.152418012s,2m50.047628695s,11845,0,0
8.409340384s,1.154481453s,9m19.523244376s,11457,0,0
9.957550194s,1.301480311s,7m38.135378537s,11554,0,0
8.225350075s,1.04893335s,5m29.536342762s,11685,0,0
9.732066481s,1.240057141s,6m59.115651073s,11599,0,0
8.831674841s,1.06200403s,3m9.058451092s,11826,0,0
9.15949986s,1.153361111s,3m49.119656243s,11782,0,0
8.561370203s,1.26595558s,6m9.99312015s,11645,0,0
9.580423463s,1.095590035s,4m8.655298051s,11769,0,0
9.015486391s,1.243585187s,4m49.08615138s,11725,0,0
9.046404306s,1.425449889s,8.952515169s,12001,0,0
7.912453605s,1.022222796s,10m0.234444508s,11417,0,0
8.296181832s,1.225472255s,5m0.062687856s,11720,0,0
9.728210742s,1.393754691s,1m48.580117786s,11905,0,0
10.111115175s,1.330023739s,2m28.408145347s,11869,0,0
9.221514756s,1.435294701s,5m38.916874418s,11671,0,0
9.337585305s,1.330263144s,8m29.174671568s,11509,0,0
8.625456037s,1.313393848s,1m29.85723804s,11922,0,0
8.384879453s,1.369698033s,3m59.89694549s,11780,0,0
8.787625144s,1.299681408s,4m29.18435167s,11744,0,0
8.894339558s,1.370688863s,10m37.89683719s,11373,0,0
8.384582923s,1.168529876s,5m29.377458199s,11686,0,0
10.171134988s,1.464810562s,1m58.30852624s,11895,0,0
7.80967358s,1.279392338s,1m50.49890673s,11906,0,0
9.827496514s,1.391356632s,8m38.512567892s,11493,0,0
8.558381636s,1.342706757s,49.492870608s,11968,0,0
7.814963831s,1.026151423s,5m40.323894575s,11674,0,0
8.778386214s,1.338549502s,9m59.368833821s,11412,0,0
9.534321036s,1.180377616s,9m58.612854595s,11414,0,0
8.689743412s,1.053184868s,5m49.602524854s,11665,0,0
9.646154714s,1.259610212s,7m28.490481204s,11569,0,0
8.463696066s,1.169301501s,2m19.872270206s,11876,0,0
8.142854112s,1.193319857s,8m40.19849104s,11499,0,0
9.262864697s,1.069527436s,10m37.529916713s,11372,0,0
8.571512582s,1.294324252s,4m29.401736558s,11748,0,0
9.059987095s,1.375832042s,9m38.601839334s,11436,0,0
9.017853091s,1.343693293s,8m19.710981166s,11512,0,0
8.118086378s,1.165423449s,1m50.191172877s,11903,0,0
8.642737779s,1.457017273s,1m49.666501114s,11910,0,0
9.023675743s,1.346642977s,5m49.26915609s,11662,0,0
9.016989926s,1.03127295s,6m39.484811517s,11612,0,0
9.539484069s,1.148598449s,10m18.263387961s,11391,0,0
9.518496792s,1.002610903s,3m8.373580281s,11823,0,0
8.763576821s,1.121192467s,2m59.609908507s,11836,0,0
10.4913637s,1.265480729s,9m8.480057639s,11468,0,0
9.879958935s,1.055111479s,8m18.849401291s,11511,0,0
8.726722961s,1.391713444s,4m39.067879247s,11736,0,0
9.588096558s,1.277933067s,8m48.968950594s,11489,0,0
8.241744422s,1.475404361s,1m19.986274496s,11931,0,0
8.557434822s,1.077019897s,8m39.784455331s,11496,0,0
9.156777056s,1.381445117s,6m9.399929807s,11641,0,0
9.454128334s,1.479240106s,2m8.793570145s,11881,0,0
9.705844665s,1.122011713s,1m8.116783128s,11941,0,0
9.693825373s,1.346563497s,2m28.827151697s,11865,0,0
8.957975339s,1.345701897s,2m9.289637028s,11885,0,0
8.581707659s,1.438304331s,2m59.79183446s,11840,0,0
9.236799712s,1.300046953s,10m8.903877395s,11409,0,0
9.23969959s,1.14685058s,3m19.049352251s,11814,0,0
9.225239234s,1.203886431s,5m18.591491715s,11699,0,0
9.954047568s,1.465022143s,4m8.288696871s,11763,0,0
9.845187125s,1.453337935s,10m46.900440144s,11362,0,0
9.178241245s,1.122096394s,10m37.619721571s,11380,0,0
8.256989591s,1.262054679s,5m9.755351093s,11707,0,0
9.012706799s,1.492504496s,7m39.087568805s,11553,0,0
9.115889858s,1.098496399s,3m39.192857728s,11794,0,0
9.294586584s,1.320176976s,4m48.814049131s,11722,0,0
9.031171543s,1.151538022s,2m9.221533201s,11887,0,0
8.716578185s,1.026870609s,1m19.512708371s,11936,0,0
8.371220617s,1.092028153s,8m30.147952924s,11505,0,0
9.003427341s,1.230514605s,5m9.00916859s,11705,0,0
9.242838968s,1.486357s,7m19.253762223s,11573,0,0
9.661010569s,1.443140385s,3m28.696407071s,11808,0,0
8.861018762s,1.319026196s,9m29.397076079s,11449,0,0
9.687951582s,1.324772233s,2m48.553206475s,11850,0,0
9.019826914s,1.209335367s,5m18.790807688s,11697,0,0
10.31371818s,1.443253088s,4m47.795187507s,11723,0,0
9.127199683s,1.01244712s,10m47.62133384s,11361,0,0
8.651755399s,1.237386942s,3m49.638088245s,11790,0,0
8.760157114s,1.209098203s,7m29.382909295s,11562,0,0
9.764511498s,1.115359209s,3m18.52513077s,11812,0,0
9.25668107s,1.173707971s,10m8.87822306s,11402,0,0
8.906217886s,1.072026899s,2m29.623706949s,11868,0,0
9.595816347s,1.042505909s,9m9.375294808s,11462,0,0
8.704911537s,1.051568055s,8m9.962273604s,11525,0,0
8.548307624s,1.027625786s,1m49.77099065s,11909,0,0
8.644909428s,1.25112551s,8m20.09430267s,11514,0,0
8.490372117s,1.295877574s,5m9.528857547s,11709,0,0
9.378648671s,1.189368576s,2m38.593311088s,11856,0,0
9.25447385s,1.126818602s,4m19.32139933s,11753,0,0
8.435016605s,1.321628793s,7m39.670931086s,11555,0,0
8.935219636s,1.080118547s,39.535759351s,11971,0,0
9.408937541s,1.121091406s,4m28.575278414s,11743,0,0
8.790212051s,1.439971479s,5m9.227169815s,11706,0,0
8.718507117s,1.206466066s,1m9.118215375s,11949,0,0
10.088486181s,1.397244153s,2m18.261800804s,11873,0,0
9.855816152s,1.402910368s,6m8.714684868s,11644,0,0
8.247091661s,1.351539049s,4m20.331766869s,11759,0,0
10.549874115s,1.361382474s,27.886776522s,11988,0,0
9.76632333s,1.305803279s,2m8.495295421s,11890,0,0
9.912230594s,1.323577077s,7m58.376740814s,11538,0,0
8.780441789s,1.109004419s,4m49.337083168s,11721,0,0
9.242721318s,1.068997432s,7m49.126161312s,11549,0,0
9.08347638s,1.498748369s,3m49.211558815s,11789,0,0
9.813556616s,1.499759468s,8m48.752789374s,11485,0,0
9.083080401s,1.391394445s,8m49.483193692s,11487,0,0
8.118047063s,1.139960571s,1m9.717731526s,11942,0,0
8.608704432s,1.225629724s,6m50.164973244s,11604,0,0
9.762468897s,1.423477587s,6m8.806859082s,11650,0,0
7.887963993s,1.331735407s,9m30.383274581s,11441,0,0
8.909962673s,1.397040612s,4m49.206345749s,11730,0,0
10.037656655s,1.342102393s,38.435352878s,11974,0,0
9.120701329s,1.214487981s,9m48.42450433s,11421,0,0
8.197132813s,1.027908585s,4m49.918968209s,11726,0,0
8.654604881s,1.051259281s,1m19.581821665s,11940,0,0
8.520119424s,1.320953562s,7m0.339471073s,11597,0,0
9.425086947s,1.452586703s,8m9.248320371s,11524,0,0
8.878705277s,1.291160899s,3m29.488873217s,11805,0,0
9.403958912s,1.020700761s,9m38.27381651s,11440,0,0
8.97253097s,1.436030226s,2m59.416319633s,11837,0,0
9.92008286s,1.223641271s,5m48.388826712s,11664,0,0
8.491306178s,1.172820659s,59.377170503s,11960,0,0
9.356949369s,1.468064844s,29.080979943s,11985,0,0
9.223199203s,1.12602474s,6m29.337058906s,11624,0,0
9.281434388s,1.055713017s,9m38.396223657s,11439,0,0
9.739795211s,1.175754354s,10m47.016040674s,11370,0,0
9.951418127s,1.477969065s,3m38.367443203s,11793,0,0
8.894770765s,1.111020406s,2m49.36254964s,11841,0,0
9.489122047s,1.312741052s,2m58.89960968s,11838,0,0
9.163206439s,1.463665291s,9m29.110366877s,11448,0,0
10.002437891s,1.321064793s,3m58.296309917s,11771,0,0
9.267192446s,1.048505184s,9m38.410352364s,11434,0,0
8.760554815s,1.21738096s,2m19.590688426s,11872,0,0
9.870399372s,1.470221002s,3m58.428288809s,11775,0,0
9.215808473s,1.022037982s,3m8.691362489s,11827,0,0
8.521697981s,1.467198579s,7m49.848277462s,11547,0,0
9.217485783s,1.480838413s,1m49.107542454s,11901,0,0
8.573268338s,1.275435884s,10m38.234746275s,11379,0,0
8.834692767s,1.41807091s,1m49.490304629s,11908,0,0
9.426180171s,1.429750721s,5m38.728919322s,11672,0,0
10.162010989s,1.317767135s,6m18.571425488s,11640,0,0
8.947538475s,1.474254602s,1m19.291548348s,11932,0,0
9.24977275s,1.474028906s,10m27.961223346s,11384,0,0
9.800356177s,1.442690991s,58.0677175s,11957,0,0
9.851748428s,1.402106699s,2m58.536664118s,11833,0,0
8.559933046s,1.260708766s,1m59.936122893s,11896,0,0
9.128118596s,1.446551651s,3m8.778821402s,11824,0,0
8.612317377s,1.014646553s,8m39.744065509s,11492,0,0
8.556095916s,1.417772185s,2m9.706275412s,11884,0,0
9.087925456s,1.144629369s,2m49.169179178s,11844,0,0
8.839714502s,1.24324718s,39.635416452s,11980,0,0
8.916585782s,1.076934847s,5m18.909878769s,11698,0,0
9.043032882s,1.273485016s,4m38.761342726s,11733,0,0
9.445221855s,1.177964998s,8m59.050527789s,11477,0,0
8.646652046s,1.035096747s,6m0.069555085s,11655,0,0
9.447193234s,1.380067034s,7m48.923383409s,11541,0,0
9.56555001s,1.180039994s,5m28.214020882s,11682,0,0
8.154054919s,1.265855003s,10m38.654521118s,11375,0,0
9.035194535s,1.087678778s,39.440803049s,11978,0,0
9.5543324s,1.283241779s,1m18.685335817s,11938,0,0
9.689392224s,1.131036311s,7m58.601111021s,11533,0,0
10.173141906s,1.222823599s,3m18.126503608s,11813,0,0
8.766286251s,1.243020997s,8m49.80168047s,11482,0,0
8.81856816s,1.132317656s,5m49.490520069s,11669,0,0
8.468152028s,1.252681711s,9.558414961s,12004,0,0
8.360232306s,1.200131245s,6m50.425499202s,11610,0,0
8.79553434s,1.011833149s,10m38.011945775s,11374,0,0
9.146164751s,1.460407895s,7m38.963557407s,11558,0,0
9.364322874s,1.170777257s,2m59.023703197s,11835,0,0
9.318836175s,1.231800119s,4m48.799164679s,11729,0,0
9.765342458s,1.42938297s,1m18.475037051s,11933,0,0
9.20849495s,1.29567644s,6m39.308586989s,11616,0,0
8.625696299s,1.218275286s,4m29.362462112s,11746,0,0
8.916407501s,1.313452354s,4m38.88772044s,11739,0,0
8.885958433s,1.299851091s,2m49.370754455s,11848,0,0
8.302120956s,1.357745224s,9m29.97064006s,11445,0,0
9.365527846s,1.121597046s,4m19.213571157s,11751,0,0
8.709226589s,1.227629414s,9m38.967528552s,11433,0,0
8.962488713s,1.127832403s,6m19.769318253s,11633,0,0
9.165606611s,1.077826281s,4m59.209147842s,11718,0,0
8.918658903s,1.210788148s,3m59.37922309s,11774,0,0
10.068009763s,1.301641217s,3m28.298424164s,11810,0,0
10.391964307s,1.414206224s,3m17.906355372s,11811,0,0
8.956606847s,1.43356358s,5m18.881245396s,11696,0,0
9.102488862s,1.298681741s,2m19.259692448s,11875,0,0
8.887485529s,1.074244073s,3m29.490757067s,11801,0,0
8.47078635s,1.155736469s,8m10.213327471s,11523,0,0
9.77415569s,1.336919489s,6m28.796868176s,11628,0,0
9.303834183s,1.152334925s,9m9.683120506s,11465,0,0
9.266458532s,1.431698914s,4m38.538709383s,11734,0,0
8.574201577s,1.290450312s,19.31044819s,11999,0,0
9.327084597s,1.30267486s,7m9.577415515s,11588,0,0
8.913369832s,1.090223155s,10m18.916316307s,11396,0,0
8.957844745s,1.400896596s,9.060836617s,12006,0,0
9.205061466s,1.328312195s,4m28.786516613s,11742,0,0
9.759125362s,1.16417242s,8.259108109s,12008,0,0
9.967336161s,1.333562649s,8.049348018s,12003,0,0
8.87321432s,1.2680884s,7m19.63439577s,11580,0,0
8.534853111s,1.18696678s,9m10.452631928s,11467,0,0
9.947556471s,1.305295463s,10m46.808978532s,11364,0,0
9.994682406s,1.371431733s,6m18.739706895s,11632,0,0
9.243010532s,1.221410894s,9m29.031272856s,11450,0,0
9.380851715s,1.278048424s,2m38.595360889s,11853,0,0
10.260263689s,1.211000062s,1m28.240005103s,11925,0,0
8.654962949s,1.236050337s,6m20.079335699s,11635,0,0
9.370266889s,1.297042191s,5m8.652873101s,11708,0,0
8.670994733s,1.099078997s,5m49.638409717s,11663,0,0
9.328681712s,1.003544233s,7m38.782317959s,11559,0,0
9.027334439s,1.227211769s,3m8.880527308s,11825,0,0
9.870086952s,1.413574212s,9m47.692071642s,11426,0,0
9.112462076s,1.002385619s,7m59.192022996s,11537,0,0
8.688260659s,1.389483009s,19.217421369s,11995,0,0
10.383086553s,1.456824666s,8m8.308791652s,11528,0,0
8.084721415s,1.036280678s,6m0.64955995s,11658,0,0
10.210842562s,1.066247042s,8m48.375343908s,11488,0,0
9.46351658s,1.122977174s,3m18.836020643s,11816,0,0
8.745599599s,1.473441552s,7m19.76121347s,11574,0,0
8.56311201s,1.125042231s,9m48.98484397s,11425,0,0
8.761085971s,1.225827765s,7m19.759730161s,11578,0,0
8.978717555s,1.215836835s,5m18.860005802s,11695,0,0
9.977353047s,1.194795153s,3m48.333167819s,11787,0,0
9.601588994s,1.456672747s,7m18.916156037s,11575,0,0
9.528154308s,1.304644193s,9m48.038143502s,11427,0,0
10.097232894s,1.489102333s,1m38.510790126s,11920,0,0
8.117030102s,1.11765705s,6m0.617119228s,11660,0,0
9.626576536s,1.069733057s,58.260070962s,11952,0,0
8.199182626s,1.118310083s,8m0.084181205s,11532,0,0
9.864758746s,1.285413834s,9m58.291088587s,11416,0,0
9.653777947s,1.412324349s,3m38.655670635s,11800,0,0
9.872167241s,1.412064701s,18.008259347s,11992,0,0
8.573740479s,1.012732147s,9m59.580487538s,11418,0,0
8.411146819s,1.491514662s,7m10.484294301s,11585,0,0
9.749875878s,1.232592262s,28.680228944s,11986,0,0
9.596840023s,1.102336789s,10m37.201779382s,11378,0,0
8.79317799s,1.337845505s,4m29.186214799s,11741,0,0
9.556907255s,1.425694335s,1m48.758675441s,11904,0,0
8.492944987s,1.245080495s,5m39.652701733s,11680,0,0
8.171632694s,1.006289803s,9.862162515s,12009,0,0
9.317541132s,1.396766386s,58.568873218s,11959,0,0
9.18387329s,1.059213751s,3m29.201348259s,11807,0,0
8.603921575s,1.023823742s,8m29.958316826s,11501,0,0
9.25553591s,1.296299095s,6m59.64085643s,11591,0,0
8.835610662s,1.21273607s,2m39.171430656s,11852,0,0
8.931392045s,1.416905531s,9m38.777258647s,11435,0,0
9.129303839s,1.471779478s,2m38.876302413s,11857,0,0
8.819097279s,1.281806434s,10m18.999899939s,11393,0,0
8.91259101s,1.455103736s,3m19.410852086s,11817,0,0
9.142387482s,1.075991039s,2m49.139316817s,11846,0,0
8.412934952s,1.232906311s,4m9.851056761s,11770,0,0
8.681529875s,1.06644014s,2m9.592300409s,11886,0,0
8.194023418s,1.055449369s,6m20.550673292s,11634,0,0
9.243336709s,1.414645922s,6m49.543577042s,11603,0,0
9.474791495s,1.397443583s,5m38.691267678s,11678,0,0
9.175297149s,1.390406311s,8.851140222s,12007,0,0
8.468675005s,1.473709171s,5m19.369017941s,11693,0,0
9.731740144s,1.426102039s,2m48.536501069s,11842,0,0
9.05126081s,1.475633547s,4m19.539377113s,11760,0,0
10.615831282s,1.469514695s,9m57.558435145s,11413,0,0
9.389771317s,1.456162603s,8m29.149969422s,11506,0,0
8.951585753s,1.181916527s,7m9.96322508s,11586,0,0
8.58435683s,1.368994141s,7m10.351648916s,11589,0,0
8.763034101s,1.116040783s,7m59.560067983s,11540,0,0
9.284292495s,1.262180022s,7m49.115774663s,11546,0,0
9.053405098s,1.453304016s,8m19.721288633s,11517,0,0
9.19835901s,1.384887953s,3m49.124339768s,11788,0,0
9.087464185s,1.211910812s,8m29.472508709s,11502,0,0
9.869389436s,1.229634213s,6m59.027030423s,11598,0,0
8.771177042s,1.366978766s,6m19.98107819s,11637,0,0
9.367934806s,1.429748026s,3m48.945954864s,11786,0,0
8.283144757s,1.140449346s,2m30.246428826s,11867,0,0
8.933366729s,1.314346018s,8m9.732621044s,11521,0,0
8.377635817s,1.061041267s,9m10.601704784s,11470,0,0
8.67664056s,1.07276195s,9m59.479670644s,11411,0,0
9.261325452s,1.4335393s,2m38.706808333s,11859,0,0
8.332227012s,1.143670665s,5m29.439450115s,11687,0,0
9.158430041s,1.431497122s,3m29.227486564s,11809,0,0
9.8799236s,1.229846388s,1m58.631129765s,11900,0,0
7.785308424s,1.022424989s,20.11722597s,11998,0,0
8.597059958s,1.158437971s,5m9.440105538s,11702,0,0
9.326481288s,1.492043687s,3m58.98691177s,11777,0,0
8.879067086s,1.177930538s,8m59.630752992s,11479,0,0
8.407076488s,1.005937484s,2m19.958801163s,11877,0,0
8.749726979s,1.246860508s,4m49.38353566s,11724,0,0
8.947998643s,1.163568392s,9m38.744117722s,11432,0,0
9.859259675s,1.256077237s,38.630791931s,11972,0,0
9.81592071s,1.466012233s,4m37.999962015s,11732,0,0
9.286710644s,1.42871388s,4m19.303999361s,11752,0,0
8.648355661s,1.297518687s,8m10.03557945s,11527,0,0
9.300776142s,1.391404966s,8m59.205010192s,11474,0,0
10.088906615s,1.099014928s,6m58.794030853s,11600,0,0
9.592285594s,1.040090879s,48.493525521s,11967,0,0
8.894742492s,1.129941926s,2m59.512487705s,11831,0,0
9.281207706s,1.378278301s,5m59.452910929s,11656,0,0
9.906388594s,1.303282269s,5m38.284657425s,11677,0,0
8.666991346s,1.492084071s,10m28.580052585s,11383,0,0
9.715583635s,1.200093696s,4m8.555945068s,11761,0,0
8.667657322s,1.112011958s,3m59.666276112s,11779,0,0
9.91997989s,1.041760997s,7m58.388556714s,11539,0,0
9.363865799s,1.316740903s,1m29.154151258s,11923,0,0
9.050126942s,1.258446125s,8m59.480125778s,11480,0,0
8.895769393s,1.324225265s,2m9.402001972s,11882,0,0
8.623812714s,1.087648439s,9m19.344490245s,11454,0,0
8.87193522s,1.119717161s,8m19.907537611s,11513,0,0
9.759828984s,1.328379534s,5m18.085435704s,11692,0,0
8.593811026s,1.126284622s,7m29.594002739s,11568,0,0
8.981017268s,1.482485882s,6m29.613950718s,11621,0,0
8.851725999s,1.078236484s,9m19.135845799s,11458,0,0
8.989636975s,1.318875957s,3m29.413794411s,11806,0,0
8.903303242s,1.320925531s,1m39.729575971s,11917,0,0
8.704489853s,1.398617243s,9m19.284069414s,11453,0,0
8.534605649s,1.245553732s,4m9.756857903s,11767,0,0
9.598837816s,1.270133308s,6m19.170812464s,11639,0,0
8.538605454s,1.126618484s,6m40.01505936s,11617,0,0
9.465317797s,1.284455892s,39.046194151s,11977,0,0
9.515947554s,1.373925292s,6m49.27819646s,11606,0,0
9.53439682s,1.392554884s,1m8.321564339s,11943,0,0
10.323544499s,1.488384024s,9m27.988088078s,11446,0,0
8.813077647s,1.04544254s,19.112819748s,11993,0,0
9.425998469s,1.238380685s,58.46055667s,11958,0,0
8.007100216s,1.160579736s,2m39.986604483s,11860,0,0
8.987281834s,1.155788348s,9m29.304385099s,11442,0,0
9.240107603s,1.117031772s,10m18.596649856s,11397,0,0
8.489533377s,1.399884763s,9m0.02367499s,11476,0,0
9.741753412s,1.024581984s,6m49.052075003s,11605,0,0
9.093469426s,1.27316412s,2m19.275755037s,11878,0,0
9.125451892s,1.367894195s,5m18.719642753s,11691,0,0
8.281054083s,1.370047572s,3m30.104194559s,11804,0,0
10.153466661s,1.267013473s,5m48.17299226s,11667,0,0
9.367833514s,1.215807865s,9m38.339994657s,11431,0,0
9.419416997s,1.211988608s,6m29.170947471s,11625,0,0
8.319677491s,1.155666727s,2m30.241724546s,11864,0,0
9.564261015s,1.350393529s,4m19.041348319s,11754,0,0
9.201342541s,1.388364704s,18.712062435s,11996,0,0
9.858774421s,1.495688206s,7m38.277132342s,11552,0,0
8.994345478s,1.466843156s,5m28.810779251s,11684,0,0
8.677799897s,1.438276327s,4m59.728968556s,11711,0,0
8.066318655s,1.136651483s,9m10.951453155s,11461,0,0
8.698717071s,1.122118684s,6m0.048041122s,11652,0,0
9.354034688s,1.311314205s,5m48.989712138s,11668,0,0
9.621034946s,1.050932423s,18.310714266s,12000,0,0
9.661343577s,1.449076564s,10m47.145327379s,11367,0,0
8.736206613s,1.385682775s,6m29.874941147s,11630,0,0
8.340602138s,1.234575631s,10m19.529201164s,11400,0,0
9.033262336s,1.25765124s,7m19.524420481s,11576,0,0
8.55657219s,1.122097238s,8m30.024554256s,11504,0,0
10.256858483s,1.486904706s,4m58.172675245s,11715,0,0
9.237236561s,1.25798116s,10m47.570160045s,11369,0,0
9.429273252s,1.088661324s,9m58.788322763s,11419,0,0
9.784421161s,1.199058385s,8m28.796299463s,11503,0,0
8.716209513s,1.093621598s,3m19.636990878s,11820,0,0
9.220985788s,1.117443388s,1m39.42754178s,11911,0,0
8.551985835s,1.144471716s,4m29.488532905s,11750,0,0
9.503219042s,1.322042674s,1m39.147543352s,11912,0,0
8.60084783s,1.190426034s,1m59.9470852s,11894,0,0
8.726104024s,1.442926402s,2m59.71648041s,11832,0,0
8.950937702s,1.132971761s,8m29.629765279s,11510,0,0
8.802749923s,1.425441556s,3m49.547346228s,11783,0,0
9.668248111s,1.153988686s,10m18.202011841s,11395,0,0
8.305999707s,1.065208223s,1m40.34472874s,11918,0,0
10.03955312s,1.388102446s,8m48.579597101s,11484,0,0
9.107371401s,1.322083774s,6m59.808685576s,11594,0,0
8.618985375s,1.463916119s,7m19.938885384s,11579,0,0
9.713222825s,1.245116698s,4m38.142999963s,11731,0,0
8.944347453s,1.35605378s,2m39.084669702s,11858,0,0
8.894806113s,1.09685134s,6m9.730301572s,11647,0,0
9.409269057s,1.074109952s,48.712178027s,11961,0,0
8.631601935s,1.176632672s,9m19.369568436s,11456,0,0
