consensusTime,searchTime,onChainTime,seqId,roundId,comId
6.8033272s,1.3477965s,1.6113794s,499,51,0
5.909011s,1.151498s,9.1598431s,490,51,0
7.1115213s,1.3167421s,1.3097362s,498,51,0
6.6144909s,1.2848596s,1.8119864s,492,51,0
6.321204s,1.0384959s,2.1144339s,493,51,0
6.9304095s,1.2467023s,1.511816s,495,51,0
6.6475966s,1.3158627s,8.4556273s,483,51,0
6.450816s,1.141246s,8.6555901s,481,51,0
6.1505404s,1.3376077s,2.3114282s,497,51,0
5.8465121s,1.2524855s,2.6154565s,496,51,0
6.1566483s,1.2840341s,8.9529169s,482,51,0
5.7557403s,1.2840341s,9.3596845s,484,51,0
6.5615946s,1.0050576s,8.5538302s,486,51,0
6.4628745s,1.2019905s,8.6562718s,488,51,0
5.9644418s,1.0935476s,9.1547045s,485,51,0
6.7669567s,1.4068246s,1.7116471s,500,51,0
6.191708s,1.4076348s,8.9579606s,487,51,0
5.7880896s,1.1018503s,9.361579s,489,51,0
6.7906421s,1.1985084s,1.7114299s,491,51,0
6.6927411s,1.4958794s,1.8139367s,494,51,0
7.1767819s,1.440648s,6.9434714s,507,53,0
6.1558901s,1.4445867s,804.9372ms,517,53,0
6.7007365s,1.315602s,7.4430078s,506,53,0
6.6668645s,1.1439082s,302.7186ms,514,53,0
6.1686817s,1.1065068s,806.2937ms,516,53,0
5.9667858s,1.0301835s,1.0081896s,511,53,0
5.8141002s,1.0843766s,8.3465054s,501,53,0
6.213633s,1.2689996s,7.9469726s,508,53,0
6.6834874s,1.1136495s,301.6931ms,515,53,0
6.7284272s,1.1242097s,7.4418933s,503,53,0
6.2262547s,1.4170533s,7.9457804s,502,53,0
7.0420028s,1.4446555s,7.1413782s,510,53,0
5.6014286s,1.0316703s,1.4077793s,512,53,0
6.6468845s,1.1728327s,7.5453899s,505,53,0
5.4055275s,1.1004841s,1.6096123s,520,53,0
6.7138798s,1.1764522s,301.5603ms,518,53,0
6.5568403s,1.2992206s,7.6466899s,504,53,0
5.9213306s,1.4229647s,1.1068135s,519,53,0
6.5622499s,1.0334734s,7.6484827s,509,53,0
6.7329906s,1.4965785s,301.7035ms,513,53,0
