time,handled_num,q_len,comId
750131,11280,8720,0
750136,11280,8720,0
750141,11280,8720,0
750146,11280,8720,0
750151,11280,8720,0
750156,11280,8720,0
750161,11280,8720,0
750166,11280,8720,0
750171,11280,8720,0
750176,11280,8720,0
750181,11280,8720,0
750186,11280,8720,0
750191,11280,8720,0
750196,11280,8720,0
750201,11280,8720,0
750206,11280,8720,0
750211,11280,8720,0
750216,11280,8720,0
750221,11280,8720,0
750226,11280,8720,0
750231,11280,8720,0
750236,11280,8720,0
750241,11280,8720,0
750246,11280,8720,0
750251,11280,8720,0
750256,11280,8720,0
750261,11280,8720,0
750266,11280,8720,0
750271,11280,8720,0
750276,11280,8720,0
750281,11280,8720,0
750286,11280,8720,0
750291,11280,8720,0
750296,11280,8720,0
750301,11280,8720,0
750306,11280,8720,0
750311,11280,8720,0
750316,11280,8720,0
750321,11280,8720,0
750326,11280,8720,0
750331,11280,8720,0
750336,11280,8720,0
750341,11280,8720,0
750346,11280,8720,0
750351,11280,8720,0
750356,11280,8720,0
750361,11280,8720,0
750366,11280,8720,0
750371,11280,8720,0
750376,11280,8720,0
750381,11280,8720,0
750386,11280,8720,0
750391,11280,8720,0
750396,11280,8720,0
750401,11280,8720,0
750406,11280,8720,0
750411,11280,8720,0
750416,11280,8720,0
750421,11280,8720,0
750426,11280,8720,0
750431,11280,8720,0
750436,11280,8720,0
750441,11280,8720,0
750446,11280,8720,0
750451,11280,8720,0
750456,11280,8720,0
750461,11280,8720,0
750466,11280,8720,0
750471,11280,8720,0
750476,11280,8720,0
750481,11280,8720,0
750486,11280,8720,0
750491,11280,8720,0
750496,11280,8720,0
750501,11280,8720,0
750506,11280,8720,0
750511,11280,8720,0
750516,11280,8720,0
750521,11280,8720,0
750526,11280,8720,0
750531,11280,8720,0
750536,11280,8720,0
750541,11280,8720,0
750546,11280,8720,0
750551,11280,8720,0
750556,11280,8720,0
750561,11280,8720,0
750566,11280,8720,0
750571,11280,8720,0
750576,11280,8720,0
750581,11280,8720,0
750586,11280,8720,0
750591,11280,8720,0
750596,11280,8720,0
750601,11280,8720,0
750606,11280,8720,0
750611,11280,8720,0
750616,11280,8720,0
750621,11280,8720,0
750626,11280,8720,0
750631,11280,8720,0
750636,11280,8720,0
750641,11280,8720,0
750646,11280,8720,0
750651,11280,8720,0
750656,11282,8718,0
750661,11282,8718,0
750666,11282,8718,0
750671,11283,8717,0
750676,11283,8717,0
750681,11283,8717,0
750686,11283,8717,0
750691,11283,8717,0
750696,11283,8717,0
750701,11283,8717,0
750706,11284,8716,0
750711,11284,8716,0
750716,11284,8716,0
750721,11285,8715,0
750726,11286,8714,0
750731,11286,8714,0
750736,11286,8714,0
750741,11286,8714,0
750746,11286,8714,0
750751,11286,8714,0
750756,11286,8714,0
750761,11286,8714,0
750766,11287,8713,0
750771,11288,8712,0
750776,11288,8712,0
750781,11288,8712,0
750786,11290,8710,0
750791,11290,8710,0
750796,11290,8710,0
750801,11290,8710,0
750806,11290,8710,0
750811,11290,8710,0
750816,11290,8710,0
750821,11290,8710,0
750826,11290,8710,0
750831,11290,8710,0
750836,11290,8710,0
750841,11290,8710,0
750846,11290,8710,0
750851,11290,8710,0
750856,11290,8710,0
750861,11290,8710,0
750866,11290,8710,0
750871,11290,8710,0
750876,11290,8710,0
750881,11290,8710,0
750886,11290,8710,0
750891,11290,8710,0
750896,11290,8710,0
750901,11290,8710,0
750906,11290,8710,0
750911,11290,8710,0
750916,11290,8710,0
750921,11290,8710,0
750926,11290,8710,0
750931,11290,8710,0
750936,11290,8710,0
750941,11290,8710,0
750946,11290,8710,0
750951,11290,8710,0
750956,11290,8710,0
750961,11290,8710,0
750966,11290,8710,0
750971,11290,8710,0
750976,11290,8710,0
750981,11290,8710,0
750986,11290,8710,0
750991,11290,8710,0
750996,11290,8710,0
751001,11290,8710,0
751006,11290,8710,0
751011,11290,8710,0
751016,11290,8710,0
751021,11290,8710,0
751026,11290,8710,0
751031,11290,8710,0
751036,11290,8710,0
751041,11290,8710,0
751046,11290,8710,0
751051,11290,8710,0
751056,11290,8710,0
751061,11290,8710,0
751066,11290,8710,0
751071,11290,8710,0
751076,11290,8710,0
751081,11290,8710,0
751086,11290,8710,0
751091,11290,8710,0
751096,11290,8710,0
751101,11290,8710,0
751106,11290,8710,0
751111,11290,8710,0
751116,11290,8710,0
751121,11290,8710,0
751126,11290,8710,0
751131,11290,8710,0
751136,11290,8710,0
751141,11290,8710,0
751146,11290,8710,0
751151,11290,8710,0
751156,11290,8710,0
751161,11290,8710,0
751166,11290,8710,0
751171,11290,8710,0
751176,11290,8710,0
751181,11290,8710,0
751186,11290,8710,0
751191,11290,8710,0
751196,11290,8710,0
751201,11290,8710,0
751206,11290,8710,0
751211,11290,8710,0
751216,11290,8710,0
751221,11290,8710,0
751226,11290,8710,0
751231,11290,8710,0
751236,11290,8710,0
751241,11290,8710,0
751246,11290,8710,0
751251,11290,8710,0
751256,11290,8710,0
751261,11290,8710,0
751266,11290,8710,0
751271,11290,8710,0
751276,11290,8710,0
751281,11290,8710,0
751286,11290,8710,0
751291,11290,8710,0
751296,11290,8710,0
751301,11290,8710,0
751306,11291,8709,0
751311,11291,8709,0
751316,11291,8709,0
751321,11291,8709,0
751326,11291,8709,0
751331,11291,8709,0
751336,11291,8709,0
751341,11291,8709,0
751346,11292,8708,0
751351,11292,8708,0
751356,11292,8708,0
751361,11292,8708,0
751366,11293,8707,0
751371,11293,8707,0
751376,11293,8707,0
751381,11293,8707,0
751386,11293,8707,0
751391,11293,8707,0
751396,11293,8707,0
751401,11293,8707,0
751406,11293,8707,0
751411,11293,8707,0
751416,11293,8707,0
751421,11294,8706,0
751426,11295,8705,0
751431,11295,8705,0
751436,11296,8704,0
751441,11297,8703,0
751446,11298,8702,0
751451,11299,8701,0
751456,11299,8701,0
751461,11300,8700,0
751466,11300,8700,0
751471,11300,8700,0
751476,11300,8700,0
751481,11300,8700,0
751486,11300,8700,0
751491,11300,8700,0
751496,11300,8700,0
751501,11300,8700,0
751506,11300,8700,0
751511,11300,8700,0
751516,11300,8700,0
751521,11300,8700,0
751526,11300,8700,0
751531,11300,8700,0
751536,11300,8700,0
751541,11300,8700,0
751546,11300,8700,0
751551,11300,8700,0
751556,11300,8700,0
751561,11300,8700,0
751566,11300,8700,0
751571,11300,8700,0
751576,11300,8700,0
751581,11300,8700,0
751586,11300,8700,0
751591,11300,8700,0
751596,11300,8700,0
751601,11300,8700,0
751606,11300,8700,0
751611,11300,8700,0
751616,11300,8700,0
751621,11300,8700,0
751626,11300,8700,0
751631,11300,8700,0
751636,11300,8700,0
751641,11300,8700,0
751646,11300,8700,0
751651,11300,8700,0
751656,11300,8700,0
751661,11300,8700,0
751666,11300,8700,0
751671,11300,8700,0
751676,11300,8700,0
751681,11300,8700,0
751686,11300,8700,0
751691,11300,8700,0
751696,11300,8700,0
751701,11300,8700,0
751706,11300,8700,0
751711,11300,8700,0
751716,11300,8700,0
751721,11300,8700,0
751726,11300,8700,0
751731,11300,8700,0
751736,11300,8700,0
751741,11300,8700,0
751746,11300,8700,0
751751,11300,8700,0
751756,11300,8700,0
751761,11300,8700,0
751766,11300,8700,0
751771,11300,8700,0
751776,11300,8700,0
751781,11300,8700,0
751786,11300,8700,0
751791,11300,8700,0
751796,11300,8700,0
751801,11300,8700,0
751806,11300,8700,0
751811,11300,8700,0
751816,11300,8700,0
751821,11300,8700,0
751826,11300,8700,0
751831,11300,8700,0
751836,11300,8700,0
751841,11300,8700,0
751846,11300,8700,0
751851,11300,8700,0
751856,11300,8700,0
751861,11300,8700,0
751866,11300,8700,0
751871,11300,8700,0
751876,11300,8700,0
751881,11300,8700,0
751886,11300,8700,0
751891,11300,8700,0
751896,11300,8700,0
751901,11300,8700,0
751906,11300,8700,0
751911,11300,8700,0
751916,11300,8700,0
751921,11300,8700,0
751926,11300,8700,0
751931,11300,8700,0
751936,11300,8700,0
751941,11300,8700,0
751946,11300,8700,0
751951,11300,8700,0
751956,11300,8700,0
751961,11300,8700,0
751966,11300,8700,0
751971,11301,8699,0
751976,11301,8699,0
751981,11301,8699,0
751986,11301,8699,0
751991,11301,8699,0
751996,11302,8698,0
752001,11302,8698,0
752006,11302,8698,0
752011,11303,8697,0
752016,11304,8696,0
752021,11304,8696,0
752026,11304,8696,0
752031,11304,8696,0
752036,11304,8696,0
752041,11304,8696,0
752046,11304,8696,0
752051,11304,8696,0
752056,11305,8695,0
752061,11305,8695,0
752066,11305,8695,0
752071,11305,8695,0
752076,11305,8695,0
752081,11305,8695,0
752086,11306,8694,0
752091,11307,8693,0
752096,11307,8693,0
752101,11307,8693,0
752106,11307,8693,0
752111,11308,8692,0
752116,11309,8691,0
752121,11309,8691,0
752126,11310,8690,0
752131,11310,8690,0
752136,11310,8690,0
752141,11310,8690,0
752146,11310,8690,0
752151,11310,8690,0
752156,11310,8690,0
752161,11310,8690,0
752166,11310,8690,0
752171,11310,8690,0
752176,11310,8690,0
752181,11310,8690,0
752186,11310,8690,0
752191,11310,8690,0
752196,11310,8690,0
752201,11310,8690,0
752206,11310,8690,0
752211,11310,8690,0
752216,11310,8690,0
752221,11310,8690,0
752226,11310,8690,0
752231,11310,8690,0
752236,11310,8690,0
752241,11310,8690,0
752246,11310,8690,0
752251,11310,8690,0
752256,11310,8690,0
752261,11310,8690,0
752266,11310,8690,0
752271,11310,8690,0
752276,11310,8690,0
752281,11310,8690,0
752286,11310,8690,0
752291,11310,8690,0
752296,11310,8690,0
752301,11310,8690,0
752306,11310,8690,0
752311,11310,8690,0
752316,11310,8690,0
752321,11310,8690,0
752326,11310,8690,0
752331,11310,8690,0
752336,11310,8690,0
752341,11310,8690,0
752346,11310,8690,0
752351,11310,8690,0
752356,11310,8690,0
752361,11310,8690,0
752366,11310,8690,0
752371,11310,8690,0
752376,11310,8690,0
752381,11310,8690,0
752386,11310,8690,0
752391,11310,8690,0
752396,11310,8690,0
752401,11310,8690,0
752406,11310,8690,0
752411,11310,8690,0
752416,11310,8690,0
752421,11310,8690,0
752426,11310,8690,0
752431,11310,8690,0
752436,11310,8690,0
752441,11310,8690,0
752446,11310,8690,0
752451,11310,8690,0
752456,11310,8690,0
752461,11310,8690,0
752466,11310,8690,0
752471,11310,8690,0
752476,11310,8690,0
752481,11310,8690,0
752486,11310,8690,0
752491,11310,8690,0
752496,11310,8690,0
752501,11310,8690,0
752506,11310,8690,0
752511,11310,8690,0
752516,11310,8690,0
752521,11310,8690,0
752526,11310,8690,0
752531,11310,8690,0
752536,11310,8690,0
752541,11310,8690,0
752546,11310,8690,0
752551,11310,8690,0
752556,11310,8690,0
752561,11310,8690,0
752566,11310,8690,0
752571,11310,8690,0
752576,11310,8690,0
752581,11310,8690,0
752586,11310,8690,0
752591,11310,8690,0
752596,11310,8690,0
752601,11310,8690,0
752606,11310,8690,0
752611,11310,8690,0
752616,11310,8690,0
752621,11310,8690,0
752626,11311,8689,0
752631,11311,8689,0
752636,11311,8689,0
752641,11311,8689,0
752646,11311,8689,0
752651,11311,8689,0
752656,11311,8689,0
752661,11311,8689,0
752666,11312,8688,0
752671,11314,8686,0
752676,11314,8686,0
752681,11314,8686,0
752686,11314,8686,0
752691,11314,8686,0
752696,11314,8686,0
752701,11314,8686,0
752706,11314,8686,0
752711,11314,8686,0
752716,11314,8686,0
752721,11315,8685,0
752726,11315,8685,0
752731,11317,8683,0
752736,11317,8683,0
752741,11317,8683,0
752746,11318,8682,0
752751,11318,8682,0
752756,11319,8681,0
752761,11319,8681,0
752766,11319,8681,0
752771,11319,8681,0
752776,11319,8681,0
752781,11319,8681,0
752786,11319,8681,0
752791,11319,8681,0
752796,11320,8680,0
752801,11320,8680,0
752806,11320,8680,0
752811,11320,8680,0
752816,11320,8680,0
752821,11320,8680,0
752826,11320,8680,0
752831,11320,8680,0
752836,11320,8680,0
752841,11320,8680,0
752846,11320,8680,0
752851,11320,8680,0
752856,11320,8680,0
752861,11320,8680,0
752866,11320,8680,0
752871,11320,8680,0
752876,11320,8680,0
752881,11320,8680,0
752886,11320,8680,0
752891,11320,8680,0
752896,11320,8680,0
752901,11320,8680,0
752906,11320,8680,0
752911,11320,8680,0
752916,11320,8680,0
752921,11320,8680,0
752926,11320,8680,0
752931,11320,8680,0
752936,11320,8680,0
752941,11320,8680,0
752946,11320,8680,0
752951,11320,8680,0
752956,11320,8680,0
752961,11320,8680,0
752966,11320,8680,0
752971,11320,8680,0
752976,11320,8680,0
752981,11320,8680,0
752986,11320,8680,0
752991,11320,8680,0
752996,11320,8680,0
753001,11320,8680,0
753006,11320,8680,0
753011,11320,8680,0
753016,11320,8680,0
753021,11320,8680,0
753026,11320,8680,0
753031,11320,8680,0
753036,11320,8680,0
753041,11320,8680,0
753046,11320,8680,0
753051,11320,8680,0
753056,11320,8680,0
753061,11320,8680,0
753066,11320,8680,0
753071,11320,8680,0
753076,11320,8680,0
753081,11320,8680,0
753086,11320,8680,0
753091,11320,8680,0
753096,11320,8680,0
753101,11320,8680,0
753106,11320,8680,0
753111,11320,8680,0
753116,11320,8680,0
753121,11320,8680,0
753126,11320,8680,0
753131,11320,8680,0
753136,11320,8680,0
753141,11320,8680,0
753146,11320,8680,0
753151,11320,8680,0
753156,11320,8680,0
753161,11320,8680,0
753166,11320,8680,0
753171,11320,8680,0
753176,11320,8680,0
753181,11320,8680,0
753186,11320,8680,0
753191,11320,8680,0
753196,11320,8680,0
753201,11320,8680,0
753206,11320,8680,0
753211,11320,8680,0
753216,11320,8680,0
753221,11320,8680,0
753226,11320,8680,0
753231,11320,8680,0
753236,11320,8680,0
753241,11320,8680,0
753246,11320,8680,0
753251,11320,8680,0
753256,11320,8680,0
753261,11320,8680,0
753266,11320,8680,0
753271,11320,8680,0
753276,11320,8680,0
753281,11320,8680,0
753286,11320,8680,0
753291,11320,8680,0
753296,11320,8680,0
753301,11320,8680,0
753306,11320,8680,0
753311,11321,8679,0
753316,11321,8679,0
753321,11321,8679,0
753326,11322,8678,0
753331,11322,8678,0
753336,11323,8677,0
753341,11323,8677,0
753346,11323,8677,0
753351,11323,8677,0
753356,11323,8677,0
753361,11323,8677,0
753366,11323,8677,0
753371,11323,8677,0
753376,11323,8677,0
753381,11323,8677,0
753386,11323,8677,0
753391,11323,8677,0
753396,11323,8677,0
753401,11323,8677,0
753406,11323,8677,0
753411,11323,8677,0
753416,11323,8677,0
753421,11324,8676,0
753426,11324,8676,0
753431,11325,8675,0
753436,11328,8672,0
753441,11328,8672,0
753446,11328,8672,0
753451,11328,8672,0
753456,11328,8672,0
753461,11329,8671,0
753466,11330,8670,0
753471,11330,8670,0
753476,11330,8670,0
753481,11330,8670,0
753486,11330,8670,0
753491,11330,8670,0
753496,11330,8670,0
753501,11330,8670,0
753506,11330,8670,0
753511,11330,8670,0
753516,11330,8670,0
753521,11330,8670,0
753526,11330,8670,0
753531,11330,8670,0
753536,11330,8670,0
753541,11330,8670,0
753546,11330,8670,0
753551,11330,8670,0
753556,11330,8670,0
753561,11330,8670,0
753566,11330,8670,0
753571,11330,8670,0
753576,11330,8670,0
753581,11330,8670,0
753586,11330,8670,0
753591,11330,8670,0
753596,11330,8670,0
753601,11330,8670,0
753606,11330,8670,0
753611,11330,8670,0
753616,11330,8670,0
753621,11330,8670,0
753626,11330,8670,0
753631,11330,8670,0
753636,11330,8670,0
753641,11330,8670,0
753646,11330,8670,0
753651,11330,8670,0
753656,11330,8670,0
753661,11330,8670,0
753666,11330,8670,0
753671,11330,8670,0
753676,11330,8670,0
753681,11330,8670,0
753686,11330,8670,0
753691,11330,8670,0
753696,11330,8670,0
753701,11330,8670,0
753706,11330,8670,0
753711,11330,8670,0
753716,11330,8670,0
753721,11330,8670,0
753726,11330,8670,0
753731,11330,8670,0
753736,11330,8670,0
753741,11330,8670,0
753746,11330,8670,0
753751,11330,8670,0
753756,11330,8670,0
753761,11330,8670,0
753766,11330,8670,0
753771,11330,8670,0
753776,11330,8670,0
753781,11330,8670,0
753786,11330,8670,0
753791,11330,8670,0
753796,11330,8670,0
753801,11330,8670,0
753806,11330,8670,0
753811,11330,8670,0
753816,11330,8670,0
753821,11330,8670,0
753826,11330,8670,0
753831,11330,8670,0
753836,11330,8670,0
753841,11330,8670,0
753846,11330,8670,0
753851,11330,8670,0
753856,11330,8670,0
753861,11330,8670,0
753866,11330,8670,0
753871,11330,8670,0
753876,11330,8670,0
753881,11330,8670,0
753886,11330,8670,0
753891,11330,8670,0
753896,11330,8670,0
753901,11330,8670,0
753906,11330,8670,0
753911,11330,8670,0
753916,11330,8670,0
753921,11330,8670,0
753926,11330,8670,0
753931,11330,8670,0
753936,11330,8670,0
753941,11330,8670,0
753946,11330,8670,0
753951,11330,8670,0
753956,11330,8670,0
753961,11330,8670,0
753966,11330,8670,0
753971,11331,8669,0
753976,11331,8669,0
753981,11331,8669,0
753986,11331,8669,0
753991,11331,8669,0
753996,11332,8668,0
754001,11333,8667,0
754006,11333,8667,0
754011,11333,8667,0
754016,11333,8667,0
754021,11333,8667,0
754026,11334,8666,0
754031,11334,8666,0
754036,11336,8664,0
754041,11336,8664,0
754046,11336,8664,0
754051,11336,8664,0
754056,11336,8664,0
754061,11336,8664,0
754066,11337,8663,0
754071,11338,8662,0
754076,11339,8661,0
754081,11339,8661,0
754086,11339,8661,0
754091,11339,8661,0
754096,11339,8661,0
754101,11339,8661,0
754106,11339,8661,0
754111,11340,8660,0
754116,11340,8660,0
754121,11340,8660,0
754126,11340,8660,0
754131,11340,8660,0
754136,11340,8660,0
754141,11340,8660,0
754146,11340,8660,0
754151,11340,8660,0
754156,11340,8660,0
754161,11340,8660,0
754166,11340,8660,0
754171,11340,8660,0
754176,11340,8660,0
754181,11340,8660,0
754186,11340,8660,0
754191,11340,8660,0
754196,11340,8660,0
754201,11340,8660,0
754206,11340,8660,0
754211,11340,8660,0
754216,11340,8660,0
754221,11340,8660,0
754226,11340,8660,0
754231,11340,8660,0
754236,11340,8660,0
754241,11340,8660,0
754246,11340,8660,0
754251,11340,8660,0
754256,11340,8660,0
754261,11340,8660,0
754266,11340,8660,0
754271,11340,8660,0
754276,11340,8660,0
754281,11340,8660,0
754286,11340,8660,0
754291,11340,8660,0
754296,11340,8660,0
754301,11340,8660,0
754306,11340,8660,0
754311,11340,8660,0
754316,11340,8660,0
754321,11340,8660,0
754326,11340,8660,0
754331,11340,8660,0
754336,11340,8660,0
754341,11340,8660,0
754346,11340,8660,0
754351,11340,8660,0
754356,11340,8660,0
754361,11340,8660,0
754366,11340,8660,0
754371,11340,8660,0
754376,11340,8660,0
754381,11340,8660,0
754386,11340,8660,0
754391,11340,8660,0
754396,11340,8660,0
754401,11340,8660,0
754406,11340,8660,0
754411,11340,8660,0
754416,11340,8660,0
754421,11340,8660,0
754426,11340,8660,0
754431,11340,8660,0
754436,11340,8660,0
754441,11340,8660,0
754446,11340,8660,0
754451,11340,8660,0
754456,11340,8660,0
754461,11340,8660,0
754466,11340,8660,0
754471,11340,8660,0
754476,11340,8660,0
754481,11340,8660,0
754486,11340,8660,0
754491,11340,8660,0
754496,11340,8660,0
754501,11340,8660,0
754506,11340,8660,0
754511,11340,8660,0
754516,11340,8660,0
754521,11340,8660,0
754526,11340,8660,0
754531,11340,8660,0
754536,11340,8660,0
754541,11340,8660,0
754546,11340,8660,0
754551,11340,8660,0
754556,11340,8660,0
754561,11340,8660,0
754566,11340,8660,0
754571,11340,8660,0
754576,11340,8660,0
754581,11340,8660,0
754586,11340,8660,0
754591,11340,8660,0
754596,11340,8660,0
754601,11340,8660,0
754606,11340,8660,0
754611,11340,8660,0
754616,11341,8659,0
754621,11342,8658,0
754626,11342,8658,0
754631,11342,8658,0
754636,11343,8657,0
754641,11343,8657,0
754646,11344,8656,0
754651,11344,8656,0
754656,11344,8656,0
754661,11345,8655,0
754666,11346,8654,0
754671,11347,8653,0
754676,11347,8653,0
754681,11347,8653,0
754686,11348,8652,0
754691,11349,8651,0
754696,11349,8651,0
754701,11349,8651,0
754706,11349,8651,0
754711,11349,8651,0
754716,11349,8651,0
754721,11349,8651,0
754726,11349,8651,0
754731,11349,8651,0
754736,11349,8651,0
754741,11349,8651,0
754746,11349,8651,0
754751,11349,8651,0
754756,11349,8651,0
754761,11349,8651,0
754766,11349,8651,0
754771,11350,8650,0
754776,11350,8650,0
754781,11350,8650,0
754786,11350,8650,0
754791,11350,8650,0
754796,11350,8650,0
754801,11350,8650,0
754806,11350,8650,0
754811,11350,8650,0
754816,11350,8650,0
754821,11350,8650,0
754826,11350,8650,0
754831,11350,8650,0
754836,11350,8650,0
754841,11350,8650,0
754846,11350,8650,0
754851,11350,8650,0
754856,11350,8650,0
754861,11350,8650,0
754866,11350,8650,0
754871,11350,8650,0
754876,11350,8650,0
754881,11350,8650,0
754886,11350,8650,0
754891,11350,8650,0
754896,11350,8650,0
754901,11350,8650,0
754906,11350,8650,0
754911,11350,8650,0
754916,11350,8650,0
754921,11350,8650,0
754926,11350,8650,0
754931,11350,8650,0
754936,11350,8650,0
754941,11350,8650,0
754946,11350,8650,0
754951,11350,8650,0
754956,11350,8650,0
754961,11350,8650,0
754966,11350,8650,0
754971,11350,8650,0
754976,11350,8650,0
754981,11350,8650,0
754986,11350,8650,0
754991,11350,8650,0
754996,11350,8650,0
755001,11350,8650,0
755006,11350,8650,0
755011,11350,8650,0
755016,11350,8650,0
755021,11350,8650,0
755026,11350,8650,0
755031,11350,8650,0
755036,11350,8650,0
755041,11350,8650,0
755046,11350,8650,0
755051,11350,8650,0
755056,11350,8650,0
755061,11350,8650,0
755066,11350,8650,0
755071,11350,8650,0
755076,11350,8650,0
755081,11350,8650,0
755086,11350,8650,0
755091,11350,8650,0
755096,11350,8650,0
755101,11350,8650,0
755106,11350,8650,0
755111,11350,8650,0
755116,11350,8650,0
755121,11350,8650,0
755126,11350,8650,0
755131,11350,8650,0
755136,11350,8650,0
755141,11350,8650,0
755146,11350,8650,0
755151,11350,8650,0
755156,11350,8650,0
755161,11350,8650,0
755166,11350,8650,0
755171,11350,8650,0
755176,11350,8650,0
755181,11350,8650,0
755186,11350,8650,0
755191,11350,8650,0
755196,11350,8650,0
755201,11350,8650,0
755206,11350,8650,0
755211,11350,8650,0
755216,11350,8650,0
755221,11350,8650,0
755226,11350,8650,0
755231,11350,8650,0
755236,11350,8650,0
755241,11350,8650,0
755246,11350,8650,0
755251,11350,8650,0
755256,11350,8650,0
755261,11350,8650,0
755266,11350,8650,0
755271,11350,8650,0
755276,11350,8650,0
755281,11350,8650,0
755286,11350,8650,0
755291,11351,8649,0
755296,11351,8649,0
755301,11351,8649,0
755306,11351,8649,0
755311,11352,8648,0
755316,11352,8648,0
755321,11352,8648,0
755326,11352,8648,0
755331,11352,8648,0
755336,11352,8648,0
755341,11352,8648,0
755346,11354,8646,0
755351,11354,8646,0
755356,11354,8646,0
755361,11355,8645,0
755366,11355,8645,0
755371,11355,8645,0
755376,11355,8645,0
755381,11355,8645,0
755386,11356,8644,0
755391,11356,8644,0
755396,11356,8644,0
755401,11357,8643,0
755406,11359,8641,0
755411,11359,8641,0
755416,11359,8641,0
755421,11359,8641,0
755426,11359,8641,0
755431,11359,8641,0
755436,11360,8640,0
755441,11360,8640,0
755446,11360,8640,0
755451,11360,8640,0
755456,11360,8640,0
755461,11360,8640,0
755466,11360,8640,0
755471,11360,8640,0
755476,11360,8640,0
755481,11360,8640,0
755486,11360,8640,0
755491,11360,8640,0
755496,11360,8640,0
755501,11360,8640,0
755506,11360,8640,0
755511,11360,8640,0
755516,11360,8640,0
755521,11360,8640,0
755526,11360,8640,0
755531,11360,8640,0
755536,11360,8640,0
755541,11360,8640,0
755546,11360,8640,0
755551,11360,8640,0
755556,11360,8640,0
755561,11360,8640,0
755566,11360,8640,0
755571,11360,8640,0
755576,11360,8640,0
755581,11360,8640,0
755586,11360,8640,0
755591,11360,8640,0
755596,11360,8640,0
755601,11360,8640,0
755606,11360,8640,0
755611,11360,8640,0
755616,11360,8640,0
755621,11360,8640,0
755626,11360,8640,0
755631,11360,8640,0
755636,11360,8640,0
755641,11360,8640,0
755646,11360,8640,0
755651,11360,8640,0
755656,11360,8640,0
755661,11360,8640,0
755666,11360,8640,0
755671,11360,8640,0
755676,11360,8640,0
755681,11360,8640,0
755686,11360,8640,0
755691,11360,8640,0
755696,11360,8640,0
755701,11360,8640,0
755706,11360,8640,0
755711,11360,8640,0
755716,11360,8640,0
755721,11360,8640,0
755726,11360,8640,0
755731,11360,8640,0
755736,11360,8640,0
755741,11360,8640,0
755746,11360,8640,0
755751,11360,8640,0
755756,11360,8640,0
755761,11360,8640,0
755766,11360,8640,0
755771,11360,8640,0
755776,11360,8640,0
755781,11360,8640,0
755786,11360,8640,0
755791,11360,8640,0
755796,11360,8640,0
755801,11360,8640,0
755806,11360,8640,0
755811,11360,8640,0
755816,11360,8640,0
755821,11360,8640,0
755826,11360,8640,0
755831,11360,8640,0
755836,11360,8640,0
755841,11360,8640,0
755846,11360,8640,0
755851,11360,8640,0
755856,11360,8640,0
755861,11360,8640,0
755866,11360,8640,0
755871,11360,8640,0
755876,11360,8640,0
755881,11360,8640,0
755886,11360,8640,0
755891,11360,8640,0
755896,11360,8640,0
755901,11360,8640,0
755906,11360,8640,0
755911,11360,8640,0
755916,11360,8640,0
755921,11360,8640,0
755926,11360,8640,0
755931,11360,8640,0
755936,11360,8640,0
755941,11360,8640,0
755946,11360,8640,0
755951,11360,8640,0
755956,11360,8640,0
755961,11361,8639,0
755966,11361,8639,0
755971,11363,8637,0
755976,11363,8637,0
755981,11363,8637,0
755986,11363,8637,0
755991,11363,8637,0
755996,11364,8636,0
756001,11365,8635,0
756006,11365,8635,0
756011,11365,8635,0
756016,11366,8634,0
756021,11366,8634,0
756026,11366,8634,0
756031,11366,8634,0
756036,11366,8634,0
756041,11367,8633,0
756046,11367,8633,0
756051,11367,8633,0
756056,11368,8632,0
756061,11368,8632,0
756066,11368,8632,0
756071,11369,8631,0
756076,11369,8631,0
756081,11369,8631,0
756086,11369,8631,0
756091,11369,8631,0
756096,11370,8630,0
756101,11370,8630,0
756106,11370,8630,0
756111,11370,8630,0
756116,11370,8630,0
756121,11370,8630,0
756126,11370,8630,0
756131,11370,8630,0
756136,11370,8630,0
756141,11370,8630,0
756146,11370,8630,0
756151,11370,8630,0
756156,11370,8630,0
756161,11370,8630,0
756166,11370,8630,0
756171,11370,8630,0
756176,11370,8630,0
756181,11370,8630,0
756186,11370,8630,0
756191,11370,8630,0
756196,11370,8630,0
756201,11370,8630,0
756206,11370,8630,0
756211,11370,8630,0
756216,11370,8630,0
756221,11370,8630,0
756226,11370,8630,0
756231,11370,8630,0
756236,11370,8630,0
756241,11370,8630,0
756246,11370,8630,0
756251,11370,8630,0
756256,11370,8630,0
756261,11370,8630,0
756266,11370,8630,0
756271,11370,8630,0
756276,11370,8630,0
756281,11370,8630,0
756286,11370,8630,0
756291,11370,8630,0
756296,11370,8630,0
756301,11370,8630,0
756306,11370,8630,0
756311,11370,8630,0
756316,11370,8630,0
756321,11370,8630,0
756326,11370,8630,0
756331,11370,8630,0
756336,11370,8630,0
756341,11370,8630,0
756346,11370,8630,0
756351,11370,8630,0
756356,11370,8630,0
756361,11370,8630,0
756366,11370,8630,0
756371,11370,8630,0
756376,11370,8630,0
756381,11370,8630,0
756386,11370,8630,0
756391,11370,8630,0
756396,11370,8630,0
756401,11370,8630,0
756406,11370,8630,0
756411,11370,8630,0
756416,11370,8630,0
756421,11370,8630,0
756426,11370,8630,0
756431,11370,8630,0
756436,11370,8630,0
756441,11370,8630,0
756446,11370,8630,0
756451,11370,8630,0
756456,11370,8630,0
756461,11370,8630,0
756466,11370,8630,0
756471,11370,8630,0
756476,11370,8630,0
756481,11370,8630,0
