consensusTime,searchTime,onChainTime,seqId,roundId,comId
2.8321446s,1.3058399s,5.8374443s,9333,236,0
3.187434s,1.4678203s,2.6185417s,9365,236,0
3.0587192s,1.355666s,11.6724124s,9261,236,0
2.618462s,1.3927092s,9.0539504s,9293,236,0
2.8424835s,1.194514s,0s,9409,236,0
2.8424835s,1.4895056s,0s,9433,236,0
2.8467635s,1.1231798s,0s,9413,236,0
2.9392023s,1.292736s,0s,9401,236,0
2.9650144s,1.3204703s,0s,9417,236,0
2.4126178s,1.3128369s,301.7497ms,9415,236,2
3.0140135s,1.4515383s,2.7169223s,9371,236,2
3.0720712s,1.4539546s,5.7376986s,9339,236,2
2.5732785s,1.1066349s,6.2385777s,9323,236,2
2.2296632s,1.0663211s,9.6618644s,9311,236,2
2.5295324s,1.1689321s,9.3619952s,9299,236,2
2.5295324s,1.0375331s,9.3619952s,9287,236,2
2.4199291s,1.040338s,3.3193815s,9375,236,2
2.7278929s,1.0764693s,0s,9403,236,2
2.632296s,1.3328813s,100.7879ms,9435,236,2
2.6267886s,1.3913134s,3.1203088s,9395,236,2
2.6267886s,1.4585847s,3.1203088s,9399,236,2
2.5316324s,1.3112931s,3.2196752s,9379,236,2
2.6427792s,1.2599493s,100.5757ms,9427,236,2
2.1405663s,1.037307s,602.7886ms,9407,236,2
2.5986081s,1.3221513s,6.2371129s,9355,236,2
2.8496547s,1.2947909s,2.9203417s,9387,236,2
2.3482878s,1.1693556s,3.4217086s,9383,236,2
2.8054174s,1.1403315s,6.0380369s,9347,236,2
2.7661929s,1.2166392s,9.1569328s,9295,236,2
2.605121s,1.338016s,6.2383333s,9359,236,2
2.30902s,1.1228901s,6.5411587s,9351,236,2
2.663534s,1.1301339s,100.56ms,9411,236,2
2.5107037s,1.042375s,6.3406364s,9335,236,2
2.6779268s,1.2940069s,9.2530847s,9283,236,2
2.7630491s,1.1901229s,3.0185671s,9363,236,2
3.0796714s,1.4123796s,8.8536874s,9307,236,2
2.7838419s,1.1788047s,9.1590183s,9291,236,2
2.7319288s,1.1252329s,6.1371616s,9343,236,2
2.5936863s,1.2635471s,9.3550755s,9303,236,2
2.6799058s,1.2982533s,3.1171134s,9367,236,2
2.2946955s,1.0606295s,9.6621874s,9319,236,2
2.4374656s,1.0097569s,6.4397459s,9327,236,2
2.3916123s,1.0024284s,402.7226ms,9439,236,2
2.4956196s,1.3646679s,302.2353ms,9431,236,2
2.4581829s,1.2746392s,6.4384538s,9331,236,2
2.6049447s,1.06854s,3.2196208s,9391,236,2
2.9202134s,1.2431391s,9.0560947s,9315,236,2
2.6109352s,1.1676855s,200.8059ms,9423,236,2
2.9816488s,1.3657711s,0s,9419,237,2
2.6343596s,1.4483161s,10.3679191s,9346,238,1
2.4354229s,1.1171813s,10.5668558s,9338,238,1
2.503761s,1.2470992s,1.1075593s,9454,238,1
2.6597681s,1.2095549s,7.3516464s,9390,238,1
2.7637668s,1.448851s,7.2476477s,9394,238,1
2.4635023s,1.3853294s,7.5479122s,9366,238,1
2.5407373s,1.2727041s,10.4690424s,9334,238,1
2.4142678s,1.0239653s,1.2096082s,9462,238,1
3.3135037s,1.4813695s,3.6256532s,9430,238,1
2.2106313s,1.1215694s,4.7311043s,9406,238,1
2.3184092s,1.1706258s,1.3098227s,9478,238,1
3.0865905s,1.2581241s,6.9452862s,9374,238,1
2.8689121s,1.4842416s,10.1635765s,9350,238,1
2.7627163s,1.1928631s,10.2697723s,9326,238,1
2.4236974s,1.3605334s,4.5308783s,9426,238,1
2.4225671s,1.3470206s,4.5320086s,9418,238,1
2.7268607s,1.3129045s,4.2311355s,9414,238,1
2.1909391s,1.0692605s,7.8536476s,9362,238,1
2.7339266s,1.4711732s,4.2261102s,9410,238,1
2.4776053s,1.2611253s,10.567857s,9354,238,1
2.8406866s,1.318019s,806.3163ms,9466,238,1
2.5826409s,1.2727041s,10.4651519s,9342,238,1
2.5393339s,1.2964493s,4.4300062s,9422,238,1
2.2422756s,1.027302s,4.7303996s,9402,238,1
2.9582033s,1.3608927s,704.1518ms,9446,238,1
2.7558607s,1.3608927s,906.4944ms,9442,238,1
2.3548964s,1.1331086s,1.3113541s,9458,238,1
2.9983652s,1.195505s,10.0663447s,9358,238,1
2.7218084s,1.3954466s,7.3445363s,9378,238,1
2.1020936s,1.0101743s,10.9663024s,9330,238,1
2.6032656s,1.2430081s,10.4651304s,9322,238,1
3.0624532s,1.2791067s,3.9243193s,9434,238,1
2.7680692s,1.2259231s,906.1318ms,9470,238,1
2.8309658s,1.3336769s,7.2457894s,9370,238,1
2.5309542s,1.0709612s,7.5476379s,9386,238,1
2.5309542s,1.0645155s,7.5476379s,9398,238,1
2.9355723s,1.2385048s,7.1468996s,9382,238,1
2.7788755s,1.474412s,906.0317ms,9474,238,1
2.6782329s,1.3056917s,4.3301681s,9438,238,1
2.0821843s,1.0046426s,1.612713s,9450,238,1
2.6560466s,1.4352744s,4.3245051s,9480,239,3
2.2894931s,1.1390203s,1.4065683s,9496,239,3
2.4527103s,1.1812907s,4.5278414s,9460,239,3
3.0099354s,1.4221005s,7.1467277s,9416,239,3
2.3417971s,1.1330044s,11.0703828s,9396,239,3
2.6484194s,1.0617318s,10.7637605s,9388,239,3
2.5433312s,1.3250081s,10.8688487s,9372,239,3
2.7019662s,1.0971452s,1.0050961s,9516,239,3
2.8087309s,1.1549597s,905.7766ms,9512,239,3
3.2555168s,1.4437851s,10.167347s,9392,239,3
2.609209s,1.2359218s,1.1052985s,9484,239,3
2.9561396s,1.4000076s,10.468072s,9368,239,3
2.8111502s,1.3985128s,904.7051ms,9504,239,3
3.2844903s,1.4623646s,3.7233288s,9456,239,3
2.2218932s,1.0816705s,1.5094192s,9488,239,3
2.3359537s,1.0350787s,7.8503817s,9404,239,3
2.7945343s,1.0725008s,4.2234519s,9468,239,3
2.699052s,1.4331049s,4.3283888s,9464,239,3
3.0524303s,1.4347429s,7.1433597s,9436,239,3
2.355079s,1.2259833s,7.8523721s,9432,239,3
2.7015538s,1.3026843s,10.7661148s,9364,239,3
3.1683492s,1.4021102s,7.0438026s,9428,239,3
2.5517065s,1.2161202s,1.2076058s,9508,239,3
2.2615283s,1.100305s,7.9506235s,9420,239,3
2.5205046s,1.3920179s,4.5307241s,9444,239,3
2.4210455s,1.2037064s,4.6301832s,9476,239,3
2.6038647s,1.4473716s,10.8715729s,9376,239,3
2.8698963s,1.2644313s,7.3500245s,9424,239,3
2.1730548s,1.0224384s,8.0501675s,9408,239,3
2.9678485s,1.4754133s,805.0771ms,9520,239,3
3.0696896s,1.4215546s,703.236ms,9500,239,3
2.2145682s,1.0203744s,11.2687938s,9380,239,3
2.468364s,1.2115138s,1.3066417s,9492,239,3
2.6911635s,1.1420653s,7.5462432s,9412,239,3
2.5223493s,1.2314496s,10.9705742s,9384,239,3
2.7462596s,1.2456081s,4.3254882s,9452,239,3
2.5957299s,1.1356202s,7.6443671s,9440,239,3
2.8264755s,1.0434446s,10.6691383s,9400,239,3
2.5470182s,1.1525622s,4.5295245s,9472,239,3
2.5516685s,1.0848056s,4.5277384s,9448,239,3
2.7241913s,1.202147s,2.7169894s,9533,240,0
2.7636343s,1.0504315s,5.6394516s,9485,240,0
2.4037012s,1.269817s,9.0586923s,9457,240,0
2.5626959s,1.2247131s,0s,9569,240,0
2.813493s,1.4495169s,8.6513742s,9461,240,0
2.809609s,1.032705s,8.6552582s,9453,240,0
2.8396851s,1.2317341s,2.6193082s,9541,240,0
2.9196361s,1.4260071s,8.5558237s,9441,240,0
3.1005612s,1.4437432s,11.4754598s,9425,240,0
2.3526403s,1.0476013s,3.120245s,9521,240,0
2.6943222s,1.0776742s,5.7398861s,9493,240,0
2.606415s,1.3368863s,5.8315298s,9513,240,0
2.6108814s,1.1644902s,5.8297527s,9501,240,0
2.4122439s,1.0362969s,6.0345446s,9481,240,0
2.4703018s,1.078382s,3.0193288s,9537,240,0
2.8714079s,1.2173382s,2.6182227s,9553,240,0
2.6460379s,1.4477716s,8.8558465s,9449,240,0
3.0471267s,1.4383071s,8.4547577s,9469,240,0
2.821971s,1.2976747s,5.6361001s,9517,240,0
2.2484085s,1.0077913s,9.2567893s,9445,240,0
2.82816s,1.0860318s,5.6331833s,9509,240,0
2.9282922s,1.3845762s,5.5330511s,9505,240,0
2.5523106s,1.4590096s,8.9561594s,9473,240,0
2.3843361s,1.2544078s,3.1219695s,9545,240,0
2.8925594s,1.3413248s,2.6137462s,9529,240,0
2.2191357s,1.0470177s,403.2527ms,9565,240,0
2.8764263s,1.3893447s,8.651725s,9465,240,0
2.8517236s,1.347887s,5.6332453s,9489,240,0
2.961323s,1.4263346s,5.5300812s,9497,240,0
2.6086407s,1.404976s,2.9214405s,9549,240,0
2.9826789s,1.4826812s,8.555852s,9477,240,0
2.2051915s,1.0127516s,3.3248897s,9525,240,0
2.5418421s,1.085906s,100.1985ms,9593,240,0
2.61938s,1.4629424s,2.91922s,9557,240,0
2.6901184s,1.3636352s,0s,9585,240,0
2.7527192s,1.1126045s,0s,9577,240,0
2.8174434s,1.1938361s,0s,9589,240,0
2.858984s,1.476981s,0s,9561,240,0
2.8759103s,1.3124696s,0s,9581,240,0
2.9294206s,1.2272112s,0s,9597,240,0
2.7589687s,1.2791215s,2.5167561s,9527,240,2
2.4639628s,1.1813408s,2.8148353s,9539,240,2
2.764929s,1.2617362s,2.5138691s,9535,240,2
2.8052099s,1.4303767s,5.4324156s,9487,240,2
2.5942392s,1.3219577s,8.6500859s,9447,240,2
2.9961026s,1.4236985s,8.2482225s,9467,240,2
2.2915356s,1.0129697s,8.9527895s,9463,240,2
2.5180518s,1.3148974s,5.7326984s,9491,240,2
2.4254181s,1.0358225s,5.8361809s,9519,240,2
2.3904073s,1.1416143s,2.9174744s,9551,240,2
2.6905615s,1.3800691s,2.6183294s,9523,240,2
2.7351839s,1.4941097s,5.5340669s,9507,240,2
2.2308713s,1.1275661s,6.0383795s,9495,240,2
2.4008638s,1.1601527s,2.9194702s,9543,240,2
2.7182265s,1.1056166s,8.5519274s,9479,240,2
2.6214053s,1.0368462s,8.6551997s,9455,240,2
2.2104561s,1.1207016s,3.1224758s,9547,240,2
2.9537173s,1.2750113s,5.3329319s,9499,240,2
2.5263588s,1.3071334s,8.756393s,9471,240,2
2.728911s,1.0606364s,8.557065s,9451,240,2
2.6272824s,1.1070171s,2.7184575s,9559,240,2
2.4572284s,1.1034248s,5.8422288s,9483,240,2
2.4416418s,1.1643705s,8.8544041s,9475,240,2
2.5387327s,1.2165139s,8.7568271s,9459,240,2
2.7664926s,1.2563227s,5.5347255s,9503,240,2
2.3817259s,1.1207772s,200.8459ms,9579,240,2
2.5853354s,1.1742227s,0s,9599,240,2
2.2853799s,1.1294121s,302.2955ms,9595,240,2
2.4674411s,1.0977157s,5.8388806s,9515,240,2
2.4895449s,1.0090086s,100.4579ms,9583,240,2
2.6372976s,1.3044483s,2.7176342s,9531,240,2
2.4764664s,1.3095621s,5.8355444s,9511,240,2
2.6481491s,1.283217s,2.7162211s,9555,240,2
2.5003827s,1.3753334s,100.2906ms,9591,240,2
2.870908s,1.479981s,8.4529035s,9443,240,2
2.6811979s,1.4371544s,0s,9567,240,2
2.7129861s,1.1059789s,0s,9575,240,2
2.79115s,1.4033254s,0s,9587,240,2
2.8091992s,1.2523209s,0s,9563,240,2
2.8184425s,1.3905859s,100.7273ms,9634,241,1
3.0662648s,1.3621466s,2.9191698s,9574,241,1
2.7142107s,1.4488189s,9.4593933s,9482,241,1
2.414064s,1.124362s,9.75954s,9490,241,1
2.6332795s,1.2060654s,301.6575ms,9626,241,1
2.6945652s,1.021503s,6.3406141s,9526,241,1
2.2771362s,1.144676s,3.7240656s,9578,241,1
2.637694s,1.2335269s,301.4204ms,9618,241,1
2.9018997s,1.1885846s,6.1398961s,9550,241,1
2.7893312s,1.327713s,3.2184871s,9570,241,1
2.7102023s,1.42146s,6.340562s,9554,241,1
2.7049357s,1.4053904s,6.3458286s,9530,241,1
2.4905278s,1.1595902s,3.526259s,9562,241,1
2.6370681s,1.1291642s,9.5674668s,9502,241,1
2.6370681s,1.306608s,9.5674668s,9498,241,1
2.6053119s,1.4509169s,6.4459284s,9542,241,1
2.906803s,1.1756139s,3.1201152s,9586,241,1
2.906803s,1.1530518s,3.1201152s,9582,241,1
2.6584747s,1.181725s,302.5475ms,9638,241,1
2.5150224s,1.4285607s,6.5458733s,9534,241,1
2.7164977s,1.1397511s,6.3447668s,9522,241,1
3.1532946s,1.4887256s,9.0612645s,9510,241,1
2.8216086s,1.2571627s,6.2431536s,9538,241,1
2.4055022s,1.0738703s,3.6252825s,9594,241,1
2.2635476s,1.0715865s,703.6141ms,9602,241,1
2.5623005s,1.2269272s,9.6622518s,9486,241,1
2.765259s,1.2902353s,9.4592933s,9494,241,1
3.0339775s,1.4800791s,6.0372802s,9558,241,1
2.3748829s,1.1938666s,603.6563ms,9606,241,1
2.7373644s,1.340352s,6.3414171s,9546,241,1
2.6767801s,1.225591s,301.7591ms,9622,241,1
2.5792672s,1.3324393s,403.3264ms,9610,241,1
2.5961828s,1.3506127s,401.7279ms,9630,241,1
2.5439414s,1.147826s,3.5249812s,9598,241,1
2.2948585s,1.2269272s,9.9646025s,9514,241,1
2.7040855s,1.2608844s,9.5612326s,9506,241,1
3.0064195s,1.4572991s,9.2588986s,9518,241,1
2.5544826s,1.0283361s,3.5235634s,9566,241,1
2.6608865s,1.2726319s,3.4221399s,9590,241,1
3.0936984s,1.4444096s,0s,9614,242,1
2.1319151s,1.0596809s,5.0323284s,9632,243,3
2.6389725s,1.029949s,4.5305595s,9604,243,3
2.4372069s,1.0075348s,7.8548071s,9580,243,3
2.6459414s,1.3359344s,4.5295796s,9636,243,3
2.831711s,1.2168813s,10.6651452s,9548,243,3
2.831711s,1.1198701s,10.6651452s,9532,243,3
2.3416536s,1.0104212s,7.9524607s,9568,243,3
2.3255666s,1.3006444s,11.1736325s,9556,243,3
2.656581s,1.1953371s,1.6121995s,9652,243,3
2.4517495s,1.2121742s,11.0673921s,9528,243,3
2.8720068s,1.4373764s,4.3257996s,9616,243,3
2.6683969s,1.3889669s,4.5294095s,9628,243,3
3.0691377s,1.386528s,1.2061387s,9660,243,3
2.6670663s,1.327259s,1.6082101s,9648,243,3
2.7732547s,1.2664057s,1.5087633s,9644,243,3
2.4799238s,1.0898468s,7.8518824s,9596,243,3
2.7641068s,1.3665831s,10.7704413s,9536,243,3
2.9646039s,1.4624822s,10.5699442s,9560,243,3
2.1772442s,1.0425768s,2.1146886s,9672,243,3
2.2857748s,1.0215306s,4.9316822s,9624,243,3
2.5860815s,1.2804745s,7.75129s,9576,243,3
2.5860815s,1.1000499s,7.75129s,9592,243,3
2.7944123s,1.247755s,1.5089085s,9680,243,3
2.3004881s,1.0127066s,4.930665s,9620,243,3
2.602448s,1.0992365s,4.6287051s,9612,243,3
2.6801076s,1.4966208s,10.8747792s,9544,243,3
2.7032833s,1.0845613s,7.6488616s,9588,243,3
2.2983318s,1.064216s,8.0538131s,9584,243,3
2.7032833s,1.3156008s,7.6513089s,9600,243,3
2.7101363s,1.0992365s,4.5317506s,9640,243,3
2.7093266s,1.4958533s,1.6111325s,9668,243,3
3.1185933s,1.2655666s,7.2476199s,9572,243,3
3.2033922s,1.4560839s,10.3688472s,9540,243,3
2.3995223s,1.1637337s,11.1720668s,9552,243,3
2.815461s,1.4191216s,1.5092687s,9656,243,3
2.9255242s,1.2743001s,4.3289393s,9608,243,3
2.3160266s,1.1538233s,2.0129127s,9664,243,3
2.6222028s,1.0735906s,1.7094865s,9676,243,3
2.2232254s,1.1324707s,8.1532289s,9564,243,3
2.7124348s,1.29537s,10.8678505s,9524,243,3
2.1500141s,1.0148958s,2.8220104s,9693,244,0
2.2450922s,1.0686116s,5.7368979s,9649,244,0
2.4455217s,1.0704937s,5.5364684s,9653,244,0
2.6528963s,1.215264s,5.3324622s,9641,244,0
2.9527801s,1.3074558s,5.0325784s,9665,244,0
2.7871617s,1.4606408s,8.1469615s,9621,244,0
2.5717602s,1.4260993s,2.4159652s,9709,244,0
2.3974249s,1.2374196s,8.5517701s,9617,244,0
2.867842s,1.2652116s,5.1325883s,9677,244,0
2.5010407s,1.0961099s,8.453553s,9609,244,0
2.3842208s,1.3518031s,2.6152606s,9701,244,0
2.8885095s,1.2261712s,2.112571s,9717,244,0
2.8785223s,1.4940504s,5.1346295s,9669,244,0
2.5928267s,1.2992334s,2.4139775s,9697,244,0
2.3904712s,1.3245204s,2.616333s,9705,244,0
2.6099694s,1.1125786s,8.3568542s,9629,244,0
2.8990963s,1.4516415s,2.1141562s,9713,244,0
3.1436016s,1.4063905s,10.9718795s,9573,244,0
2.3004985s,1.184127s,2.7162687s,9689,244,0
2.2880477s,1.162566s,5.7350671s,9661,244,0
2.4994914s,1.3130673s,2.5172758s,9681,244,0
2.5226785s,1.490737s,8.4547508s,9633,244,0
2.927552s,1.4884s,8.0512838s,9605,244,0
2.3222367s,1.2060507s,8.6565991s,9613,244,0
3.0063476s,1.3894614s,5.0296662s,9657,244,0
2.3438229s,1.2483089s,8.6462207s,9625,244,0
2.4261963s,1.2335882s,2.6150538s,9685,244,0
2.9209454s,1.4837813s,5.1320778s,9645,244,0
2.9487647s,1.4212485s,8.0530232s,9637,244,0
2.428078s,1.0512286s,5.6355976s,9673,244,0
2.6604723s,1.2483089s,8.351968s,9601,244,0
2.2872005s,1.0080246s,0s,9749,244,0
2.3085763s,1.1872389s,0s,9725,244,0
2.3504217s,1.1867136s,0s,9729,244,0
2.370882s,1.0281117s,0s,9745,244,0
2.5210152s,1.2286842s,0s,9721,244,0
2.6554427s,1.4068205s,1.8104998s,9695,244,2
2.912002s,1.4749954s,7.749981s,9623,244,2
2.7619394s,1.3602319s,1.7090456s,9703,244,2
2.7987333s,1.1270758s,4.8311907s,9663,244,2
3.2029057s,1.4636559s,10.6740942s,9571,244,2
3.0701324s,1.3993513s,1.408648s,9719,244,2
2.6224595s,1.2188477s,8.054735s,9631,244,2
2.5095397s,1.1666058s,5.1334899s,9667,244,2
2.9354316s,1.2774805s,7.7446995s,9607,244,2
2.9147107s,1.2896755s,4.7283189s,9679,244,2
3.0371015s,1.2727412s,7.647861s,9611,244,2
2.5198591s,1.0111339s,5.1302079s,9671,244,2
2.537386s,1.2733651s,8.1497825s,9639,244,2
2.7416751s,1.1857204s,7.9531943s,9615,244,2
2.9254486s,1.424342s,4.7323193s,9643,244,2
2.7526847s,1.3327844s,7.9502398s,9619,244,2
2.5303668s,1.0735884s,5.1354562s,9647,244,2
2.4293521s,1.3787743s,5.2364709s,9675,244,2
3.0053012s,1.410631s,1.5096961s,9707,244,2
3.1585854s,1.4757067s,4.5283142s,9651,244,2
2.8241025s,1.4776515s,1.7098067s,9683,244,2
2.7188191s,1.409128s,1.8150901s,9691,244,2
3.0268145s,1.2255143s,1.5096576s,9687,244,2
2.7873928s,1.2139749s,7.9491513s,9603,244,2
3.074198s,1.3059981s,4.6252446s,9659,244,2
2.9309705s,1.4509543s,1.6095331s,9711,244,2
2.5731739s,1.2180208s,5.1323964s,9655,244,2
2.7401762s,1.337606s,1.8112124s,9715,244,2
2.7949661s,1.141622s,7.952463s,9627,244,2
2.2388151s,1.0301905s,2.3160915s,9699,244,2
2.6001597s,1.3007573s,8.1533758s,9635,244,2
2.5017572s,1.1723065s,3.1207066s,9742,245,1
2.4733847s,1.2540529s,9.0589794s,9642,245,1
2.6209454s,1.0346747s,3.0175391s,9746,245,1
2.9717902s,1.2856054s,5.6384845s,9710,245,1
2.3889829s,1.0257723s,9.1558133s,9658,245,1
2.1218883s,1.0292619s,3.5214968s,9750,245,1
2.3798804s,1.0215007s,6.242108s,9718,245,1
2.5801226s,1.0803155s,6.0418658s,9682,245,1
2.8893053s,1.288067s,5.7362954s,9694,245,1
2.6994862s,1.4292327s,8.8578984s,9650,245,1
2.4846164s,1.3955311s,6.1409843s,9702,245,1
2.7929485s,1.0632809s,5.8368313s,9698,245,1
2.6033054s,1.3383206s,8.9582583s,9674,245,1
2.5673787s,1.3918344s,100.3911ms,9790,245,1
2.4952151s,1.1565549s,6.1447827s,9714,245,1
2.9499941s,1.490804s,2.7182135s,9738,245,1
2.7096636s,1.1605984s,8.8621181s,9666,245,1
2.3506435s,1.2785588s,3.3210791s,9734,245,1
2.5821262s,1.2734193s,100.3001ms,9762,245,1
2.2252493s,1.0257723s,9.359811s,9678,245,1
2.5159165s,1.1164865s,6.143033s,9690,245,1
2.9317839s,1.1141634s,8.6617537s,9670,245,1
2.5300443s,1.2019882s,9.0634933s,9662,245,1
2.6219424s,1.372363s,6.0398113s,9686,245,1
2.6983502s,1.0347741s,0s,9794,245,1
2.5024542s,1.3818884s,200.2201ms,9774,245,1
2.7034s,1.3818884s,0s,9782,245,1
2.2763844s,1.0565389s,3.4230469s,9730,245,1
2.2322189s,1.127395s,6.4390026s,9706,245,1
2.5073486s,1.0793685s,200.4968ms,9798,245,1
2.357413s,1.2255865s,9.2573152s,9646,245,1
2.7910591s,1.4663349s,2.920095s,9754,245,1
2.9944412s,1.4756134s,2.7167129s,9758,245,1
2.8579889s,1.2216182s,8.7567393s,9654,245,1
2.5992359s,1.4024318s,3.1172236s,9722,245,1
2.6962649s,1.2361872s,3.0201946s,9726,245,1
2.7503839s,1.1798353s,0s,9778,245,1
2.7613976s,1.2997347s,0s,9786,245,1
2.8786708s,1.1039201s,0s,9770,245,1
2.9217466s,1.1781669s,0s,9766,246,1
2.7821314s,1.2928381s,10.0690684s,9712,247,3
2.3065521s,1.2240738s,7.6488634s,9744,247,3
2.8649297s,1.1296319s,1.2084176s,9816,247,3
2.6128359s,1.1647918s,7.3425796s,9760,247,3
2.8987285s,1.1083366s,9.9652546s,9688,247,3
2.5208649s,1.3208025s,7.4480876s,9740,247,3
2.29631s,1.1721636s,10.571371s,9700,247,3
2.6228493s,1.3659446s,7.3473073s,9728,247,3
2.8036984s,1.4585433s,10.0651867s,9704,247,3
2.8868054s,1.2477534s,1.2062191s,9828,247,3
2.5050994s,1.3762563s,10.3717286s,9696,247,3
2.4111266s,1.0586551s,10.4657014s,9720,247,3
2.4111266s,1.0717543s,10.4657014s,9708,247,3
2.8559532s,1.3965995s,4.4262564s,9780,247,3
2.4896446s,1.3263439s,1.6075875s,9820,247,3
2.8011866s,1.1827424s,1.3094249s,9832,247,3
2.800761s,1.367128s,1.3094249s,9824,247,3
3.068053s,1.4587566s,4.2282211s,9764,247,3
2.5525987s,1.3066465s,7.4468474s,9736,247,3
2.5533257s,1.2984318s,7.4461204s,9752,247,3
2.5266493s,1.3723438s,10.3715253s,9716,247,3
2.7817785s,1.4165611s,4.5300592s,9796,247,3
3.1849775s,1.2678409s,4.1268602s,9772,247,3
2.9299148s,1.2966892s,1.2084902s,9836,247,3
2.791928s,1.368881s,4.5314545s,9800,247,3
2.8993784s,1.3466086s,4.4270819s,9776,247,3
2.6757073s,1.4159103s,7.3478437s,9724,247,3
2.856725s,1.3171391s,10.0655545s,9684,247,3
2.4361771s,1.1467434s,1.7118075s,9840,247,3
2.7084875s,1.2111517s,4.6310751s,9784,247,3
2.9095393s,1.1005022s,4.4300233s,9768,247,3
2.4128327s,1.0111431s,4.9297179s,9788,247,3
2.3690633s,1.0761536s,10.5693065s,9692,247,3
2.7478302s,1.4642279s,1.4097429s,9812,247,3
2.3518402s,1.1004409s,1.8136339s,9808,247,3
2.6970907s,1.1256779s,7.3504516s,9748,247,3
2.5961286s,1.2640929s,7.4514137s,9756,247,3
2.75829s,1.3178477s,1.4106747s,9804,247,3
2.4021051s,1.0553392s,7.6489278s,9732,247,3
2.6244826s,1.2167676s,4.7294596s,9792,247,3
2.9511656s,1.2745129s,8.2587831s,9793,248,0
2.3756846s,1.0426371s,2.7177901s,9849,248,0
2.8190273s,1.2836315s,11.6781084s,9753,248,0
2.7434996s,1.4939156s,5.5355037s,9817,248,0
2.8778094s,1.1547525s,8.3523595s,9765,248,0
2.8490173s,1.4996809s,5.436574s,9805,248,0
2.5026999s,1.3966059s,2.6176529s,9845,248,0
2.5627242s,1.0896037s,5.7388209s,9837,248,0
2.8203167s,1.1875124s,2.316749s,9869,248,0
3.1695826s,1.4919108s,5.1370657s,9809,248,0
2.4967724s,1.3104498s,8.7663081s,9773,248,0
2.9088631s,1.2260256s,8.3542174s,9797,248,0
2.5074954s,1.4060527s,8.7637844s,9785,248,0
2.5348454s,1.1712566s,2.6173726s,9861,248,0
2.5835228s,1.1271924s,5.7382778s,9825,248,0
2.7188713s,1.0628965s,8.5540949s,9789,248,0
2.232713s,1.1192865s,2.919505s,9853,248,0
2.9804357s,1.456222s,11.5754433s,9733,248,0
3.2829128s,1.4012983s,11.2729662s,9741,248,0
2.6907809s,1.2928753s,5.6359444s,9801,248,0
2.6244281s,1.2252799s,8.6534628s,9761,248,0
2.6916911s,1.3258966s,11.8783972s,9737,248,0
2.4988406s,1.2776711s,5.8371693s,9833,248,0
2.729457s,1.3517987s,8.5577185s,9769,248,0
2.2980426s,1.1544617s,6.0379673s,9829,248,0
2.5959121s,1.2665279s,11.9789532s,9757,248,0
2.4026193s,1.0618665s,5.9381676s,9821,248,0
2.33963s,1.2427572s,8.9546267s,9781,248,0
2.9592039s,1.39832s,2.2143046s,9865,248,0
2.33963s,1.0734721s,8.9607913s,9777,248,0
2.6626194s,1.1582566s,2.5187412s,9841,248,0
3.266968s,1.4240381s,1.9143926s,9873,248,0
2.5669496s,1.3063445s,2.6161075s,9877,248,0
2.2135668s,1.0356967s,6.1390729s,9813,248,0
2.9701008s,1.4914155s,2.2153335s,9857,248,0
2.2823851s,1.2146935s,0s,9909,248,0
2.7339561s,1.1813623s,5.6369194s,9807,248,2
2.1795056s,1.037559s,3.2218611s,9851,248,2
3.1861685s,1.4723426s,2.2151982s,9879,248,2
2.5250493s,1.253866s,11.6742629s,9755,248,2
3.1008166s,1.4437282s,2.3149359s,9843,248,2
2.6623531s,1.2907324s,8.5526711s,9767,248,2
2.5370479s,1.0247986s,11.6733493s,9735,248,2
2.4604051s,1.1371107s,8.75542s,9763,248,2
2.4380859s,1.2406268s,11.7731122s,9731,248,2
2.2007073s,1.0037815s,3.2206322s,9855,248,2
2.8052137s,1.1887596s,2.6161258s,9847,248,2
2.8599768s,1.3295329s,5.5308715s,9803,248,2
2.8434888s,1.170926s,11.3769678s,9739,248,2
2.7664477s,1.1889489s,5.634264s,9839,248,2
2.6728726s,1.0643834s,8.5545372s,9791,248,2
2.8706644s,1.2976809s,5.5328756s,9811,248,2
2.7555254s,1.4834895s,11.4704738s,9747,248,2
2.969091s,1.3030162s,5.4340312s,9831,248,2
2.3161469s,1.0542952s,3.1232509s,9867,248,2
2.519495s,1.1542177s,2.9199028s,9863,248,2
2.1744845s,1.0121337s,9.0615083s,9771,248,2
2.9423802s,1.0222353s,2.5164418s,9875,248,2
2.3866506s,1.0538857s,8.8687664s,9799,248,2
2.2909964s,1.0832903s,8.9640325s,9795,248,2
2.5275705s,1.2350288s,2.9312515s,9871,248,2
2.6905055s,1.2628389s,5.7378253s,9819,248,2
2.5303281s,1.1345667s,2.9284939s,9859,248,2
2.3673223s,1.1021657s,11.8834677s,9751,248,2
2.6636237s,1.3204634s,11.5871663s,9723,248,2
2.797056s,1.4185435s,5.6366208s,9815,248,2
2.8942018s,1.4512603s,5.5390572s,9835,248,2
2.4848573s,1.3086257s,11.7758921s,9743,248,2
2.4974932s,1.3661296s,5.9403792s,9827,248,2
2.5083594s,1.4394491s,8.757017s,9775,248,2
2.1849957s,1.0760252s,100.3871ms,9903,248,2
2.2157755s,1.0767885s,9.0592196s,9779,248,2
2.0877441s,1.014512s,12.182624s,9727,248,2
2.3131434s,1.1914289s,8.9618517s,9783,248,2
